geo;age;population_group;education_attainment;time;population
zaf;18;White;Some secondary;2001;41677.26292
zaf;18;White;Grade 12/Std 10;2001;26711.77206
zaf;18;White;Higher;2001;2255.15638
zaf;18;White;Not applicable;2001;0
zaf;18;White;Unspecified;2001;0
zaf;18;Black African;No schooling;2001;34611.59568
zaf;18;Black African;Some primary;2001;96406.53122
zaf;18;Black African;Complete primary;2001;73870.06222
zaf;18;Black African;Some secondary;2001;516336.88
zaf;18;Black African;Grade 12/Std 10;2001;83710.17204
zaf;18;Black African;Higher;2001;6160.760178
zaf;18;Black African;Not applicable;2001;0
zaf;18;Black African;Unspecified;2001;0
zaf;19;White;No schooling;2001;374.778585
zaf;19;White;Some primary;2001;812.709081
zaf;19;White;Complete primary;2001;541.656817
zaf;19;White;Some secondary;2001;16307.7173
zaf;19;White;Grade 12/Std 10;2001;42615.04425
zaf;19;White;Higher;2001;6139.492582
zaf;19;White;Not applicable;2001;0
zaf;19;White;Unspecified;2001;0
zaf;19;Black African;No schooling;2001;41469.04942
zaf;19;Black African;Some primary;2001;83193.63102
zaf;19;Black African;Complete primary;2001;58143.25109
zaf;19;Black African;Some secondary;2001;470130.7614
zaf;19;Black African;Grade 12/Std 10;2001;136978.1003
zaf;19;Black African;Higher;2001;13194.82998
zaf;19;Black African;Not applicable;2001;0
zaf;19;Black African;Unspecified;2001;0
zaf;20;White;No schooling;2001;468.841311
zaf;20;White;Some primary;2001;907.170269
zaf;20;White;Complete primary;2001;464.90625
zaf;20;White;Some secondary;2001;12562.53125
zaf;20;White;Grade 12/Std 10;2001;41038.09008
zaf;20;White;Higher;2001;9365.728292
zaf;20;White;Not applicable;2001;0
zaf;20;White;Unspecified;2001;0
zaf;20;Black African;No schooling;2001;45455.97223
zaf;20;Black African;Some primary;2001;74391.38496
zaf;20;Black African;Complete primary;2001;44334.3829
zaf;20;Black African;Some secondary;2001;387889.8721
zaf;20;Black African;Grade 12/Std 10;2001;176148.7209
zaf;20;Black African;Higher;2001;20853.0346
zaf;20;Black African;Not applicable;2001;0
zaf;20;Black African;Unspecified;2001;0
zaf;21;White;No schooling;2001;453.657218
zaf;21;White;Some primary;2001;964.905065
zaf;21;White;Complete primary;2001;409.941112
zaf;21;White;Some secondary;2001;10903.67379
zaf;21;White;Grade 12/Std 10;2001;37543.77949
zaf;21;White;Higher;2001;12290.71562
zaf;21;White;Not applicable;2001;0
zaf;21;White;Unspecified;2001;0
zaf;21;Black African;No schooling;2001;54571.13968
zaf;21;Black African;Some primary;2001;76362.41235
zaf;21;Black African;Complete primary;2001;42275.96314
zaf;21;Black African;Some secondary;2001;360490.3062
zaf;21;Black African;Grade 12/Std 10;2001;204527.3631
zaf;21;Black African;Higher;2001;28150.17933
zaf;21;Black African;Not applicable;2001;0
zaf;21;Black African;Unspecified;2001;0
zaf;22;White;No schooling;2001;456.897332
zaf;22;White;Some primary;2001;369.685672
zaf;22;White;Complete primary;2001;241.419452
zaf;22;White;Some secondary;2001;9068.281121
zaf;22;White;Grade 12/Std 10;2001;30925.33553
zaf;22;White;Higher;2001;14882.6379
zaf;22;White;Not applicable;2001;0
zaf;22;White;Unspecified;2001;0
zaf;22;Black African;No schooling;2001;56480.20686
zaf;22;Black African;Some primary;2001;61281.55331
zaf;22;Black African;Complete primary;2001;34769.11948
zaf;22;Black African;Some secondary;2001;306088.4955
zaf;22;Black African;Grade 12/Std 10;2001;211097.3793
zaf;22;Black African;Higher;2001;33584.58623
zaf;22;Black African;Not applicable;2001;0
zaf;22;Black African;Unspecified;2001;0
zaf;23;White;No schooling;2001;478.270886
zaf;23;White;Some primary;2001;300.011087
zaf;23;White;Complete primary;2001;255.996525
zaf;23;White;Some secondary;2001;8681.574983
zaf;23;White;Grade 12/Std 10;2001;28099.41703
zaf;23;White;Higher;2001;16634.2517
zaf;23;White;Not applicable;2001;0
zaf;23;White;Unspecified;2001;0
zaf;23;Black African;No schooling;2001;55703.438
zaf;23;Black African;Some primary;2001;58316.08751
zaf;23;Black African;Complete primary;2001;31365.36553
zaf;23;Black African;Some secondary;2001;262691.4646
zaf;23;Black African;Grade 12/Std 10;2001;207124.2633
zaf;23;Black African;Higher;2001;37907.45144
zaf;23;Black African;Not applicable;2001;0
zaf;23;Black African;Unspecified;2001;0
zaf;24;White;No schooling;2001;521.149041
zaf;24;White;Some primary;2001;315.047588
zaf;24;White;Complete primary;2001;228.379442
zaf;24;White;Some secondary;2001;9120.771711
zaf;24;White;Grade 12/Std 10;2001;27535.85943
zaf;24;White;Higher;2001;18541.16212
zaf;24;White;Not applicable;2001;0
zaf;24;White;Unspecified;2001;0
zaf;24;Black African;No schooling;2001;61875.98257
zaf;24;Black African;Some primary;2001;65304.05908
zaf;24;Black African;Complete primary;2001;33508.21849
zaf;24;Black African;Some secondary;2001;257233.0005
zaf;24;Black African;Grade 12/Std 10;2001;212825.0937
zaf;24;Black African;Higher;2001;41989.97369
zaf;24;Black African;Not applicable;2001;0
zaf;24;Black African;Unspecified;2001;0
zaf;25;White;No schooling;2001;537.723965
zaf;25;White;Some primary;2001;310.412007
zaf;25;White;Complete primary;2001;218.072624
zaf;25;White;Some secondary;2001;9520.538432
zaf;25;White;Grade 12/Std 10;2001;28525.35434
zaf;25;White;Higher;2001;21070.27393
zaf;25;White;Not applicable;2001;0
zaf;25;White;Unspecified;2001;0
zaf;25;Black African;No schooling;2001;64373.99802
zaf;25;Black African;Some primary;2001;67668.88874
zaf;25;Black African;Complete primary;2001;34237.42418
zaf;25;Black African;Some secondary;2001;244335.4144
zaf;25;Black African;Grade 12/Std 10;2001;211872.9741
zaf;25;Black African;Higher;2001;46680.47442
zaf;25;Black African;Not applicable;2001;0
zaf;25;Black African;Unspecified;2001;0
zaf;26;White;No schooling;2001;486.571363
zaf;26;White;Some primary;2001;328.298172
zaf;26;White;Complete primary;2001;192.929262
zaf;26;White;Some secondary;2001;9453.051988
zaf;26;White;Grade 12/Std 10;2001;28336.14118
zaf;26;White;Higher;2001;20950.45037
zaf;26;White;Not applicable;2001;0
zaf;26;White;Unspecified;2001;0
zaf;26;Black African;No schooling;2001;66785.9722
zaf;26;Black African;Some primary;2001;73348.5381
zaf;26;Black African;Complete primary;2001;36894.65763
zaf;26;Black African;Some secondary;2001;238044.0112
zaf;26;Black African;Grade 12/Std 10;2001;203854.5933
zaf;26;Black African;Higher;2001;47326.05238
zaf;26;Black African;Not applicable;2001;0
zaf;26;Black African;Unspecified;2001;0
zaf;27;White;No schooling;2001;486.892633
zaf;27;White;Some primary;2001;343.887333
zaf;27;White;Complete primary;2001;221.089868
zaf;27;White;Some secondary;2001;9734.148054
zaf;27;White;Grade 12/Std 10;2001;28469.86593
zaf;27;White;Higher;2001;22076.64283
zaf;27;White;Not applicable;2001;0
zaf;27;White;Unspecified;2001;0
zaf;27;Black African;No schooling;2001;64236.15797
zaf;27;Black African;Some primary;2001;73719.2655
zaf;27;Black African;Complete primary;2001;35210.34174
zaf;27;Black African;Some secondary;2001;220961.0177
zaf;27;Black African;Grade 12/Std 10;2001;188754.6942
zaf;27;Black African;Higher;2001;47570.81322
zaf;27;Black African;Not applicable;2001;0
zaf;27;Black African;Unspecified;2001;0
zaf;28;White;No schooling;2001;537.771747
zaf;28;White;Some primary;2001;358.307684
zaf;28;White;Complete primary;2001;248.91096
zaf;28;White;Some secondary;2001;9887.382524
zaf;28;White;Grade 12/Std 10;2001;28944.33497
zaf;28;White;Higher;2001;22989.21979
zaf;28;White;Not applicable;2001;0
zaf;28;White;Unspecified;2001;0
zaf;28;Black African;No schooling;2001;64060.93943
zaf;28;Black African;Some primary;2001;76010.01387
zaf;28;Black African;Complete primary;2001;35761.10956
zaf;28;Black African;Some secondary;2001;207593.7947
zaf;28;Black African;Grade 12/Std 10;2001;170840.8602
zaf;28;Black African;Higher;2001;46251.89588
zaf;28;Black African;Not applicable;2001;0
zaf;28;Black African;Unspecified;2001;0
zaf;29;White;No schooling;2001;576.287559
zaf;29;White;Some primary;2001;466.844668
zaf;29;White;Complete primary;2001;192.628646
zaf;29;White;Some secondary;2001;10957.36278
zaf;29;White;Grade 12/Std 10;2001;30639.12035
zaf;29;White;Higher;2001;24611.71459
zaf;29;White;Not applicable;2001;0
zaf;29;White;Unspecified;2001;0
zaf;29;Black African;No schooling;2001;69861.28667
zaf;29;Black African;Some primary;2001;84365.27482
zaf;29;Black African;Complete primary;2001;38303.95994
zaf;29;Black African;Some secondary;2001;210238.3992
zaf;29;Black African;Grade 12/Std 10;2001;167064.811
zaf;29;Black African;Higher;2001;47941.6372
zaf;29;Black African;Not applicable;2001;0
zaf;29;Black African;Unspecified;2001;0
zaf;30;White;No schooling;2001;622.205673
zaf;30;White;Some primary;2001;456.990761
zaf;30;White;Complete primary;2001;319.090316
zaf;30;White;Some secondary;2001;11266.17209
zaf;30;White;Grade 12/Std 10;2001;32608.11105
zaf;30;White;Higher;2001;26405.18838
zaf;30;White;Not applicable;2001;0
zaf;30;White;Unspecified;2001;0
zaf;30;Black African;No schooling;2001;62214.92176
zaf;30;Black African;Some primary;2001;72851.79961
zaf;30;Black African;Complete primary;2001;32174.67431
zaf;30;Black African;Some secondary;2001;167644.4286
zaf;30;Black African;Grade 12/Std 10;2001;130691.0921
zaf;30;Black African;Higher;2001;42072.85422
zaf;30;Black African;Not applicable;2001;0
zaf;30;Black African;Unspecified;2001;0
zaf;31;White;No schooling;2001;652.443246
zaf;31;White;Some primary;2001;453.936276
zaf;31;White;Complete primary;2001;216.667254
zaf;31;White;Some secondary;2001;11394.22411
zaf;31;White;Grade 12/Std 10;2001;31176.44726
zaf;31;White;Higher;2001;26735.63001
zaf;31;White;Not applicable;2001;0
zaf;31;White;Unspecified;2001;0
zaf;31;Black African;No schooling;2001;75670.57962
zaf;31;Black African;Some primary;2001;90950.4873
zaf;31;Black African;Complete primary;2001;40995.50068
zaf;31;Black African;Some secondary;2001;195215.0692
zaf;31;Black African;Grade 12/Std 10;2001;135221.2737
zaf;31;Black African;Higher;2001;43663.51792
zaf;31;Black African;Not applicable;2001;0
zaf;31;Black African;Unspecified;2001;0
zaf;32;White;No schooling;2001;641.807691
zaf;32;White;Some primary;2001;409.129769
zaf;32;White;Complete primary;2001;257.756644
zaf;32;White;Some secondary;2001;11708.22594
zaf;32;White;Grade 12/Std 10;2001;30060.55038
zaf;32;White;Higher;2001;25637.2855
zaf;32;White;Not applicable;2001;0
zaf;32;White;Unspecified;2001;0
zaf;32;Black African;No schooling;2001;72066.42756
zaf;32;Black African;Some primary;2001;86725.09828
zaf;32;Black African;Complete primary;2001;39109.49131
zaf;32;Black African;Some secondary;2001;174837.3309
zaf;32;Black African;Grade 12/Std 10;2001;113182.4764
zaf;32;Black African;Higher;2001;39894.68307
zaf;32;Black African;Not applicable;2001;0
zaf;32;Black African;Unspecified;2001;0
zaf;33;White;No schooling;2001;722.806778
zaf;33;White;Some primary;2001;407.117392
zaf;33;White;Complete primary;2001;297.812191
zaf;33;White;Some secondary;2001;11754.06317
zaf;33;White;Grade 12/Std 10;2001;28697.72818
zaf;33;White;Higher;2001;25373.34546
zaf;33;White;Not applicable;2001;0
zaf;33;White;Unspecified;2001;0
zaf;33;Black African;No schooling;2001;72960.46834
zaf;33;Black African;Some primary;2001;89793.32067
zaf;33;Black African;Complete primary;2001;41000.65213
zaf;33;Black African;Some secondary;2001;172998.0665
zaf;33;Black African;Grade 12/Std 10;2001;103967.04
zaf;33;Black African;Higher;2001;39173.49218
zaf;33;Black African;Not applicable;2001;0
zaf;33;Black African;Unspecified;2001;0
zaf;34;White;No schooling;2001;638.876199
zaf;34;White;Some primary;2001;409.228791
zaf;34;White;Complete primary;2001;307.563097
zaf;34;White;Some secondary;2001;12341.91301
zaf;34;White;Grade 12/Std 10;2001;27428.65491
zaf;34;White;Higher;2001;25240.61704
zaf;34;White;Not applicable;2001;0
zaf;34;White;Unspecified;2001;0
zaf;34;Black African;No schooling;2001;62303.7207
zaf;34;Black African;Some primary;2001;76086.859
zaf;34;Black African;Complete primary;2001;34507.41213
zaf;34;Black African;Some secondary;2001;144298.1491
zaf;34;Black African;Grade 12/Std 10;2001;84026.5785
zaf;34;Black African;Higher;2001;34620.21692
zaf;34;Black African;Not applicable;2001;0
zaf;34;Black African;Unspecified;2001;0
zaf;35;White;No schooling;2001;767.901652
zaf;35;White;Some primary;2001;519.786407
zaf;35;White;Complete primary;2001;282.356362
zaf;35;White;Some secondary;2001;12846.17534
zaf;35;White;Grade 12/Std 10;2001;26719.83147
zaf;35;White;Higher;2001;24565.82253
zaf;35;White;Not applicable;2001;0
zaf;35;White;Unspecified;2001;0
zaf;35;Black African;No schooling;2001;77078.51134
zaf;35;Black African;Some primary;2001;89117.23664
zaf;35;Black African;Complete primary;2001;38618.19556
zaf;35;Black African;Some secondary;2001;148925.6748
zaf;35;Black African;Grade 12/Std 10;2001;78073.53229
zaf;35;Black African;Higher;2001;33916.71768
zaf;35;Black African;Not applicable;2001;0
zaf;35;Black African;Unspecified;2001;0
zaf;36;White;No schooling;2001;791.857356
zaf;36;White;Some primary;2001;497.561874
zaf;36;White;Complete primary;2001;256.54216
zaf;36;White;Some secondary;2001;13914.36581
zaf;36;White;Grade 12/Std 10;2001;26436.87598
zaf;36;White;Higher;2001;23844.58595
zaf;36;White;Not applicable;2001;0
zaf;36;White;Unspecified;2001;0
zaf;36;Black African;No schooling;2001;84318.59427
zaf;36;Black African;Some primary;2001;97998.50162
zaf;36;Black African;Complete primary;2001;42725.79861
zaf;36;Black African;Some secondary;2001;153170.7788
zaf;36;Black African;Grade 12/Std 10;2001;72566.38866
zaf;36;Black African;Higher;2001;32321.96926
zaf;36;Black African;Not applicable;2001;0
zaf;36;Black African;Unspecified;2001;0
zaf;37;White;No schooling;2001;808.624441
zaf;37;White;Some primary;2001;507.839711
zaf;37;White;Complete primary;2001;309.676675
zaf;37;White;Some secondary;2001;14207.71174
zaf;37;White;Grade 12/Std 10;2001;26742.79454
zaf;37;White;Higher;2001;23888.37742
zaf;37;White;Not applicable;2001;0
zaf;37;White;Unspecified;2001;0
zaf;37;Black African;No schooling;2001;83381.08839
zaf;37;Black African;Some primary;2001;97721.83442
zaf;37;Black African;Complete primary;2001;41164.14274
zaf;37;Black African;Some secondary;2001;145708.0045
zaf;37;Black African;Grade 12/Std 10;2001;64134.34728
zaf;37;Black African;Higher;2001;29708.67756
zaf;37;Black African;Not applicable;2001;0
zaf;37;Black African;Unspecified;2001;0
zaf;38;White;No schooling;2001;798.415674
zaf;38;White;Some primary;2001;520.847071
zaf;38;White;Complete primary;2001;307.330936
zaf;38;White;Some secondary;2001;14454.95679
zaf;38;White;Grade 12/Std 10;2001;27910.41839
zaf;38;White;Higher;2001;24562.88476
zaf;38;White;Not applicable;2001;0
zaf;38;White;Unspecified;2001;0
zaf;38;Black African;No schooling;2001;91118.64135
zaf;38;Black African;Some primary;2001;105677.1477
zaf;38;Black African;Complete primary;2001;43045.76796
zaf;38;Black African;Some secondary;2001;145003.182
zaf;38;Black African;Grade 12/Std 10;2001;59245.50583
zaf;38;Black African;Higher;2001;28270.44041
zaf;38;Black African;Not applicable;2001;0
zaf;38;Black African;Unspecified;2001;0
zaf;39;White;No schooling;2001;706.375163
zaf;39;White;Some primary;2001;544.809492
zaf;39;White;Complete primary;2001;280.49481
zaf;39;White;Some secondary;2001;14345.34806
zaf;39;White;Grade 12/Std 10;2001;28493.66743
zaf;39;White;Higher;2001;24406.28065
zaf;39;White;Not applicable;2001;0
zaf;39;White;Unspecified;2001;0
zaf;39;Black African;No schooling;2001;90983.64854
zaf;39;Black African;Some primary;2001;103253.9017
zaf;39;Black African;Complete primary;2001;40682.30518
zaf;39;Black African;Some secondary;2001;134460.5829
zaf;39;Black African;Grade 12/Std 10;2001;52703.01411
zaf;39;Black African;Higher;2001;26221.06358
zaf;39;Black African;Not applicable;2001;0
zaf;39;Black African;Unspecified;2001;0
zaf;40;White;No schooling;2001;826.237386
zaf;40;White;Some primary;2001;543.245276
zaf;40;White;Complete primary;2001;341.704994
zaf;40;White;Some secondary;2001;14765.67352
zaf;40;White;Grade 12/Std 10;2001;29380.68763
zaf;40;White;Higher;2001;24623.07388
zaf;40;White;Not applicable;2001;0
zaf;40;White;Unspecified;2001;0
zaf;40;Black African;No schooling;2001;86958.69155
zaf;40;Black African;Some primary;2001;91664.24341
zaf;40;Black African;Complete primary;2001;34246.7822
zaf;40;Black African;Some secondary;2001;114009.76
zaf;40;Black African;Grade 12/Std 10;2001;44315.63613
zaf;40;Black African;Higher;2001;23959.36501
zaf;40;Black African;Not applicable;2001;0
zaf;40;Black African;Unspecified;2001;0
zaf;41;White;No schooling;2001;857.756607
zaf;41;White;Some primary;2001;586.057385
zaf;41;White;Complete primary;2001;328.233169
zaf;41;White;Some secondary;2001;14854.46364
zaf;41;White;Grade 12/Std 10;2001;28536.12276
zaf;41;White;Higher;2001;24787.72997
zaf;41;White;Not applicable;2001;0
zaf;41;White;Unspecified;2001;0
zaf;41;Black African;No schooling;2001;96194.57744
zaf;41;Black African;Some primary;2001;102514.8269
zaf;41;Black African;Complete primary;2001;39147.76787
zaf;41;Black African;Some secondary;2001;123747.2734
zaf;41;Black African;Grade 12/Std 10;2001;43564.55169
zaf;41;Black African;Higher;2001;23948.73463
zaf;41;Black African;Not applicable;2001;0
zaf;41;Black African;Unspecified;2001;0
zaf;42;White;No schooling;2001;733.465056
zaf;42;White;Some primary;2001;565.978545
zaf;42;White;Complete primary;2001;331.765179
zaf;42;White;Some secondary;2001;15496.56377
zaf;42;White;Grade 12/Std 10;2001;26494.6632
zaf;42;White;Higher;2001;24163.01071
zaf;42;White;Not applicable;2001;0
zaf;42;White;Unspecified;2001;0
zaf;42;Black African;No schooling;2001;88781.27098
zaf;42;Black African;Some primary;2001;95255.25512
