time,geo,gdp_per_cap,lex,pop,geo.name,geo.cat,geo.region
2013,swz,4920.43,49,1237166,Swaziland,country,afr
2014,swz,4877.12,49,1253525,Swaziland,country,afr
1990,swe,24253.27,77.67,8558829,Suecia,country,eur
1991,swe,23258.40,77.81,8616729,Suecia,country,eur
1992,swe,23245.65,78.16,8678657,Suecia,country,eur
1993,swe,22699.21,78.24,8738894,Suecia,country,eur
1994,swe,23495.89,78.86,8789976,Suecia,country,eur
1995,swe,24565.99,78.94,8826949,Suecia,country,eur
1996,swe,24898.70,79.15,8847421,Suecia,country,eur
1997,swe,25523.94,79.39,8853934,Suecia,country,eur
1998,swe,26314.49,79.53,8852650,Suecia,country,eur
1999,swe,27299.74,79.61,8852487,Suecia,country,eur
2000,swe,28640.08,79.84,8860153,Suecia,country,eur
2001,swe,28906.76,79.93,8877022,Suecia,country,eur
2002,swe,29449.45,80.04,8901831,Suecia,country,eur
2003,swe,29969.71,80.33,8935392,Suecia,country,eur
2004,swe,31141.10,80.67,8977965,Suecia,country,eur
2005,swe,31995,80.75,9029345,Suecia,country,eur
2006,swe,33211.45,80.95,9090707,Suecia,country,eur
2007,swe,34091.93,81.08,9161374,Suecia,country,eur
2008,swe,33563.33,80.97,9236872,Suecia,country,eur
2009,swe,31604.84,81.28,9311110,Suecia,country,eur
2010,swe,33316.77,81.42,9379687,Suecia,country,eur
2011,swe,34326.67,81.56,9440747,Suecia,country,eur
2012,swe,34530.26,81.69,9495392,Suecia,country,eur
2013,swe,34669.33,81.81,9545823,Suecia,country,eur
2014,swe,35224.88,81.94,9595619,Suecia,country,eur
1990,che,32875.77,77.44,6673738,Switzerland,country,eur
1991,che,32207.74,77.72,6740104,Switzerland,country,eur
1992,che,31871.53,78.02,6814701,Switzerland,country,eur
1993,che,31515.65,78.31,6891266,Switzerland,country,eur
1994,che,31599.61,78.6,6961228,Switzerland,country,eur
1995,che,31530.76,78.68,7018702,Switzerland,country,eur
1996,che,31589.72,79.17,7060963,Switzerland,country,eur
1997,che,32135.32,79.37,7090483,Switzerland,country,eur
1998,che,33039.50,79.62,7112948,Switzerland,country,eur
1999,che,33349.65,79.88,7136740,Switzerland,country,eur
2000,che,34386.90,79.99,7167908,Switzerland,country,eur
2001,che,34569.38,80.41,7207987,Switzerland,country,eur
2002,che,34480.95,80.62,7254975,Switzerland,country,eur
2003,che,34183.28,80.72,7307078,Switzerland,country,eur
2004,che,34864.09,81.28,7361231,Switzerland,country,eur
2005,che,35520,81.45,7415007,Switzerland,country,eur
2006,che,36635.16,81.75,7468350,Switzerland,country,eur
2007,che,37790.73,81.94,7521613,Switzerland,country,eur
2008,che,38181.48,81.89,7573204,Switzerland,country,eur
2009,che,36518.56,82.03,7621211,Switzerland,country,eur
2010,che,37220.03,82.19,7664318,Switzerland,country,eur
2011,che,37536.64,82.33,7701690,Switzerland,country,eur
2012,che,37678.39,82.47,7733709,Switzerland,country,eur
2013,che,37931.61,82.60,7761820,Switzerland,country,eur
2014,che,38379.52,82.73,7788196,Switzerland,country,eur
1990,syr,3180.50,70.25,12324116,Syria,country,asi
1991,syr,3282.53,70.60,12690183,Syria,country,asi
1992,syr,3402.25,70.94,13063423,Syria,country,asi
1993,syr,3647.19,71.27,13438799,Syria,country,asi
1994,syr,3808.27,71.59,13809349,Syria,country,asi
1995,syr,3917.65,71.90,14171130,Syria,country,asi
1996,syr,4066.07,72.20,14518843,Syria,country,asi
1997,syr,4041.71,72.49,14856464,Syria,country,asi
1998,syr,4218.19,72.77,15200324,Syria,country,asi
1999,syr,3965.06,73.04,15572833,Syria,country,asi
2000,syr,3935.37,73.31,15988534,Syria,country,asi
2001,syr,3960.42,73.59,16454926,Syria,country,asi
2002,syr,4071.89,73.86,16962918,Syria,country,asi
2003,syr,3998.62,74.14,17490104,Syria,country,asi
2004,syr,3994.70,74.40,18004797,Syria,country,asi
2005,syr,4059,74.62,18484122,Syria,country,asi
2006,syr,4160.52,74.78,18920727,Syria,country,asi
2007,syr,4290.11,74.86,19321300,Syria,country,asi
2008,syr,4373.58,74.86,19694259,Syria,country,asi
2009,syr,4519.95,74.79,20053743,Syria,country,asi
2010,syr,4609.73,74.69,20410606,Syria,country,asi
2011,syr,4520,73,20766037,Syria,country,asi
2012,syr,4432.01,71,21117690,Syria,country,asi
2013,syr,,71,21468962,Syria,country,asi
2014,syr,,74.64,21823405,Syria,country,asi
1990,twn,14123.43,73.76,20278000,Taiwan,country,asi
1991,twn,14989.70,74.24,20492000,Taiwan,country,asi
1992,twn,15964.88,74.21,20687000,Taiwan,country,asi
1993,twn,16851.95,74.51,20886000,Taiwan,country,asi
1994,twn,17866.29,74.66,21093000,Taiwan,country,asi
1995,twn,18790.70,74.47,21290000,Taiwan,country,asi
1996,twn,19754.06,74.65,21458000,Taiwan,country,asi
1997,twn,20813.45,75.18,21639000,Taiwan,country,asi
1998,twn,21493.43,75.36,21834000,Taiwan,country,asi
1999,twn,22477.70,75.46,22008000,Taiwan,country,asi
2000,twn,23525.49,76.02,22183000,Taiwan,country,asi
2001,twn,22768.46,76.39,22336000,Taiwan,country,asi
2002,twn,23494.59,76.88,22451000,Taiwan,country,asi
2003,twn,24056.26,77.09,22543000,Taiwan,country,asi
2004,twn,25332.31,77.19,22622000,Taiwan,country,asi
2005,twn,26069.00,77.21,22701000,Taiwan,country,asi
2006,twn,27358.90,77.93,22782000,Taiwan,country,asi
2007,twn,28892.40,78.12,22859000,Taiwan,country,asi
2008,twn,29003.86,78.34,22921000,Taiwan,country,asi
2009,twn,28376.86,78.81,22974000,Taiwan,country,asi
2010,twn,31372.91,79.15,23025000,Taiwan,country,asi
2011,twn,32559.99,79.15,23072000,Taiwan,country,asi
2012,twn,32840.86,79.45,23114000,Taiwan,country,asi
2013,twn,33680.04,,23151000,Taiwan,country,asi
2014,twn,34842.17,,23184000,Taiwan,country,asi
1990,tjk,3377.86,62.92,5303152,Tajikistan,country,asi
1991,tjk,3006.96,62.66,5418785,Tajikistan,country,asi
1992,tjk,1992.22,62.43,5519021,Tajikistan,country,asi
1993,tjk,1643.50,62.29,5607922,Tajikistan,country,asi
1994,tjk,1273.59,62.24,5691845,Tajikistan,country,asi
1995,tjk,1097.88,62.30,5775404,Tajikistan,country,asi
1996,tjk,899.28,62.46,5860334,Tajikistan,country,asi
1997,tjk,898.47,62.69,5945181,Tajikistan,country,asi
1998,tjk,928.54,62.96,6027676,Tajikistan,country,asi
1999,tjk,944.10,63.25,6104268,Tajikistan,country,asi
2000,tjk,1001.50,63.57,6172807,Tajikistan,country,asi
2001,tjk,1080.51,63.91,6232587,Tajikistan,country,asi
2002,tjk,1158.35,64.27,6285809,Tajikistan,country,asi
2003,tjk,1249.68,64.66,6336724,Tajikistan,country,asi
2004,tjk,1353.05,65.06,6391120,Tajikistan,country,asi
2005,tjk,1413,65.44,6453240,Tajikistan,country,asi
2006,tjk,1481.18,65.80,6524634,Tajikistan,country,asi
2007,tjk,1563.03,66.13,6604426,Tajikistan,country,asi
2008,tjk,1650.42,66.41,6691416,Tajikistan,country,asi
2009,tjk,1679.27,66.64,6783390,Tajikistan,country,asi
2010,tjk,1768.09,66.83,6878637,Tajikistan,country,asi
2011,tjk,1854.05,66.98,6976958,Tajikistan,country,asi
2012,tjk,1952.10,67.11,7078755,Tajikistan,country,asi
2013,tjk,2045.86,67.24,7183529,Tajikistan,country,asi
2014,tjk,2123.94,67.37,7290752,Tajikistan,country,asi
1990,tza,850.80,50.49,25478979,Tanzania,country,afr
1991,tza,844.63,50.17,26331511,Tanzania,country,afr
1992,tza,825.68,49.85,27230502,Tanzania,country,afr
1993,tza,808.58,49.57,28152305,Tanzania,country,afr
1994,tza,790.90,49.34,29064223,Tanzania,country,afr
1995,tza,794.02,49.20,29943732,Tanzania,country,afr
1996,tza,813.60,49.16,30783155,Tanzania,country,afr
1997,tza,789.18,49.21,31592450,Tanzania,country,afr
1998,tza,798.11,49.36,32388671,Tanzania,country,afr
1999,tza,806.10,49.62,33197305,Tanzania,country,afr
2000,tza,826.23,50.01,34038161,Tanzania,country,afr
2001,tza,857.58,50.53,34917073,Tanzania,country,afr
2002,tza,899.07,51.2,35832494,Tanzania,country,afr
2003,tza,929.85,51.98,36788281,Tanzania,country,afr
2004,tza,972.48,52.88,37786946,Tanzania,country,afr
2005,tza,1017.99,53.86,38831024,Tanzania,country,afr
2006,tza,1056.85,54.92,39923609,Tanzania,country,afr
2007,tza,1100.83,56.03,41068185,Tanzania,country,afr
2008,tza,1149.13,57.14,42267667,Tanzania,country,afr
2009,tza,1183.15,58.22,43524738,Tanzania,country,afr
2010,tza,1229.29,59.22,44841226,Tanzania,country,afr
2011,tza,1269.58,60.11,46218486,Tanzania,country,afr
2012,tza,1330.05,60.88,47656367,Tanzania,country,afr
2013,tza,1394.97,61.53,49153002,Tanzania,country,afr
2014,tza,1466.03,62.05,50705390,Tanzania,country,afr
1990,tha,4039.67,70.43,57072058,Thailand,country,asi
1991,tha,4327.89,70.53,57711519,Thailand,country,asi
1992,tha,4616.89,70.54,58225969,Thailand,country,asi
1993,tha,4940.01,70.53,58671177,Thailand,country,asi
1994,tha,5317.16,70.52,59126690,Thailand,country,asi
1995,tha,5734.62,70.52,59650157,Thailand,country,asi
1996,tha,6001.23,70.55,60258113,Thailand,country,asi
1997,tha,5852.62,70.60,60933752,Thailand,country,asi
1998,tha,5183.91,70.67,61660383,Thailand,country,asi
1999,tha,5366.09,70.77,62408639,Thailand,country,asi
2000,tha,5578.40,70.92,63155029,Thailand,country,asi
2001,tha,5656.19,71.12,63898879,Thailand,country,asi
2002,tha,5913.18,71.37,64642931,Thailand,country,asi
2003,tha,6273.00,71.67,65370277,Thailand,country,asi
2004,tha,6620.03,72.01,66060383,Thailand,country,asi
2005,tha,6869,72.37,66698483,Thailand,country,asi
2006,tha,7171.64,72.72,67276383,Thailand,country,asi
2007,tha,7508.36,73.06,67796451,Thailand,country,asi
2008,tha,7652.23,73.36,68267982,Thailand,country,asi
2009,tha,7458.02,73.62,68706122,Thailand,country,asi
2010,tha,7996.07,73.85,69122234,Thailand,country,asi
2011,tha,7977.54,74.04,69518555,Thailand,country,asi
2012,tha,8451.15,74.22,69892142,Thailand,country,asi
2013,tha,8908.23,74.40,70243267,Thailand,country,asi
2014,tha,9244.16,74.58,70571185,Thailand,country,asi
1990,tls,2257.72,48.43,743145,Timor-Leste,country,asi
1991,tls,2419.64,49.29,767267,Timor-Leste,country,asi
1992,tls,2577.98,50.23,794561,Timor-Leste,country,asi
1993,tls,2746.85,51.27,821141,Timor-Leste,country,asi
1994,tls,2945.91,52.42,841687,Timor-Leste,country,asi
1995,tls,3188.04,53.66,852817,Timor-Leste,country,asi
1996,tls,3547.22,54.94,852280,Timor-Leste,country,asi
1997,tls,3756.34,56.20,842341,Timor-Leste,country,asi
1998,tls,3749.92,57.39,829617,Timor-Leste,country,asi
1999,tls,2442.67,58.48,823386,Timor-Leste,country,asi
2000,tls,2743.19,59.46,830089,Timor-Leste,country,asi
2001,tls,3082.85,60.33,852522,Timor-Leste,country,asi
2002,tls,2726.03,61.11,888099,Timor-Leste,country,asi
2003,tls,2400.73,61.82,931324,Timor-Leste,country,asi
2004,tls,2268.32,62.47,974024,Timor-Leste,country,asi
2005,tls,2203,63.09,1010367,Timor-Leste,country,asi
2006,tls,2082.85,63.68,1038572,Timor-Leste,country,asi
2007,tls,2269.59,64.26,1060770,Timor-Leste,country,asi
2008,tls,2539.77,64.83,1079749,Timor-Leste,country,asi
2009,tls,2795.78,65.39,1099887,Timor-Leste,country,asi
2010,tls,2987.64,65.95,1124355,Timor-Leste,country,asi
2011,tls,3226.29,66.50,1153834,Timor-Leste,country,asi
2012,tls,3466.08,67.03,1187194,Timor-Leste,country,asi
2013,tls,3724.60,67.53,1223665,Timor-Leste,country,asi
2014,tls,4003.38,68.01,1261910,Timor-Leste,country,asi
1990,tgo,1160.13,55.88,3665509,Togo,country,afr
1991,tgo,1113.66,55.87,3747750,Togo,country,afr
1992,tgo,1034.29,55.73,3822591,Togo,country,afr
1993,tgo,869.67,55.48,3897510,Togo,country,afr
1994,tgo,1014.98,55.14,3982804,Togo,country,afr
1995,tgo,1026.06,54.76,4085492,Togo,country,afr
1996,tgo,1073.77,54.37,4208738,Togo,country,afr
1997,tgo,982.28,54.04,4349349,Togo,country,afr
1998,tgo,932.91,53.78,4500173,Togo,country,afr
1999,tgo,933.16,53.63,4650754,Togo,country,afr
2000,tgo,890.35,53.58,4793504,Togo,country,afr
2001,tgo,871.56,53.62,4926142,Togo,country,afr
2002,tgo,886.22,53.73,5050919,Togo,country,afr
2003,tgo,907.23,53.86,5170252,Togo,country,afr
2004,tgo,903.34,54.01,5288273,Togo,country,afr
2005,tgo,888,54.18,5408044,Togo,country,afr
2006,tgo,901.18,54.38,5529908,Togo,country,afr
2007,tgo,899.08,54.61,5652811,Togo,country,afr
2008,tgo,897.75,54.88,5776837,Togo,country,afr
2009,tgo,909.58,55.18,5901859,Togo,country,afr
2010,tgo,925.39,55.51,6027798,Togo,country,afr
2011,tgo,949.33,55.85,6154813,Togo,country,afr
2012,tgo,975.39,56.19,6283092,Togo,country,afr
2013,tgo,1003.15,56.53,6412560,Togo,country,afr
2014,tgo,1035.08,56.86,6543071,Togo,country,afr
1990,tkl,,,1609,Tokelau,country,asi
1991,tkl,,,1583,Tokelau,country,asi
1992,tkl,,,1558,Tokelau,country,asi
1993,tkl,,,1538,Tokelau,country,asi
1994,tkl,,,1524,Tokelau,country,asi
1995,tkl,,,1520,Tokelau,country,asi
1996,tkl,,,1529,Tokelau,country,asi
1997,tkl,,,1548,Tokelau,country,asi
1998,tkl,,,1566,Tokelau,country,asi
1999,tkl,,,1571,Tokelau,country,asi
2000,tkl,,,1552,Tokelau,country,asi
2001,tkl,,,1504,Tokelau,country,asi
2002,tkl,,,1432,Tokelau,country,asi
2003,tkl,,,1349,Tokelau,country,asi
2004,tkl,,,1271,Tokelau,country,asi
2005,tkl,889.43,,1210,Tokelau,country,asi
2006,tkl,,69,1170,Tokelau,country,asi
2007,tkl,,,1148,Tokelau,country,asi
2008,tkl,,,1139,Tokelau,country,asi
2009,tkl,,,1136,Tokelau,country,asi
2010,tkl,,,1135,Tokelau,country,asi
2011,tkl,,,1134,Tokelau,country,asi
2012,tkl,,,1136,Tokelau,country,asi
2013,tkl,,,1141,Tokelau,country,asi
2014,tkl,,,1145,Tokelau,country,asi
1990,ton,3867.01,69.60,95150,Tonga,country,asi
1991,ton,4087.24,69.72,95305,Tonga,country,asi
1992,ton,4070.07,69.83,95426,Tonga,country,asi
1993,ton,4195.10,69.94,95541,Tonga,country,asi
1994,ton,4378.54,70.05,95691,Tonga,country,asi
1995,ton,4490.38,70.16,95907,Tonga,country,asi
1996,ton,4540.02,70.28,96196,Tonga,country,asi
1997,ton,4432.96,70.41,96551,Tonga,country,asi
1998,ton,4539.38,70.54,96966,Tonga,country,asi
1999,ton,4718.64,70.67,97431,Tonga,country,asi
2000,ton,4886.26,70.81,97935,Tonga,country,asi
2001,ton,5026.00,70.94,98476,Tonga,country,asi
2002,ton,5084.22,71.08,99053,Tonga,country,asi
2003,ton,5228.76,71.22,99659,Tonga,country,asi
2004,ton,5270.86,71.36,100286,Tonga,country,asi
2005,ton,5135,71.49,100926,Tonga,country,asi
2006,ton,4883.28,71.63,101584,Tonga,country,asi
2007,ton,4747.17,71.77,102254,Tonga,country,asi
2008,ton,4752.19,71.91,102910,Tonga,country,asi
2009,ton,4777.18,72.06,103519,Tonga,country,asi
2010,ton,4834.89,72.20,104058,Tonga,country,asi
2011,ton,4885.70,72.36,104509,Tonga,country,asi
2012,ton,4932.97,72.51,104891,Tonga,country,asi
2013,ton,4985.56,72.67,105265,Tonga,country,asi
2014,ton,5053.35,72.83,105714,Tonga,country,asi
1990,_tra,,,,Transnistria,country,eur
1991,_tra,,,,Transnistria,country,eur
1992,_tra,,,,Transnistria,country,eur
1993,_tra,,,,Transnistria,country,eur
1994,_tra,,,,Transnistria,country,eur
1995,_tra,,,,Transnistria,country,eur
1996,_tra,,,,Transnistria,country,eur
1997,_tra,,,,Transnistria,country,eur
1998,_tra,,,,Transnistria,country,eur
1999,_tra,,,,Transnistria,country,eur
2000,_tra,,,,Transnistria,country,eur
2001,_tra,,,,Transnistria,country,eur
2002,_tra,,,,Transnistria,country,eur
2003,_tra,,,,Transnistria,country,eur
2004,_tra,,,,Transnistria,country,eur
2005,_tra,,,,Transnistria,country,eur
2006,_tra,,,,Transnistria,country,eur
2007,_tra,,,,Transnistria,country,eur
2008,_tra,,,,Transnistria,country,eur
2009,_tra,,,,Transnistria,country,eur
2010,_tra,,,,Transnistria,country,eur
2011,_tra,,,,Transnistria,country,eur
2012,_tra,,,,Transnistria,country,eur
2013,_tra,,,,Transnistria,country,eur
2014,_tra,,,,Transnistria,country,eur
1990,tto,7113.56,68.00,1215494,Trinidad and Tobago,country,ame
1991,tto,7398.62,68.09,1224233,Trinidad and Tobago,country,ame
1992,tto,7370.99,68.17,1233753,Trinidad and Tobago,country,ame
1993,tto,7340.13,68.23,1243590,Trinidad and Tobago,country,ame
1994,tto,7705.75,68.29,1253000,Trinidad and Tobago,country,ame
1995,tto,8071.15,68.34,1261443,Trinidad and Tobago,country,ame
1996,tto,8449.63,68.38,1268851,Trinidad and Tobago,country,ame
1997,tto,8792.57,68.41,1275460,Trinidad and Tobago,country,ame
1998,tto,9269.85,68.45,1281396,Trinidad and Tobago,country,ame
1999,tto,9952.11,68.48,1286871,Trinidad and Tobago,country,ame
2000,tto,10496.90,68.53,1292058,Trinidad and Tobago,country,ame
2001,tto,11020.91,68.59,1296962,Trinidad and Tobago,country,ame
2002,tto,11460.60,68.66,1301576,Trinidad and Tobago,country,ame
2003,tto,13030.45,68.74,1306065,Trinidad and Tobago,country,ame
2004,tto,13978.56,68.84,1310622,Trinidad and Tobago,country,ame
2005,tto,15352,68.95,1315386,Trinidad and Tobago,country,ame
2006,tto,17333.50,69.07,1320418,Trinidad and Tobago,country,ame
2007,tto,18084.50,69.2,1325672,Trinidad and Tobago,country,ame
2008,tto,18620.50,69.32,1331040,Trinidad and Tobago,country,ame
2009,tto,17782.31,69.43,1336349,Trinidad and Tobago,country,ame
2010,tto,17716.97,69.55,1341465,Trinidad and Tobago,country,ame
2011,tto,17185.79,69.65,1346350,Trinidad and Tobago,country,ame
2012,tto,17182.09,69.76,1350999,Trinidad and Tobago,country,ame
2013,tto,17458.81,69.86,1355342,Trinidad and Tobago,country,ame
2014,tto,17822.62,69.96,1359308,Trinidad and Tobago,country,ame
1990,tun,4017.21,68.77,8215111,Tunisia,country,afr
1991,tun,4095.28,69.38,8375587,Tunisia,country,afr
1992,tun,4332.72,69.97,8528401,Tunisia,country,afr
1993,tun,4347.76,70.52,8672916,Tunisia,country,afr
1994,tun,4409.94,71.02,8808669,Tunisia,country,afr
1995,tun,4444.94,71.48,8935523,Tunisia,country,afr
1996,tun,4691.19,71.88,9053410,Tunisia,country,afr
1997,tun,4876.79,72.25,9162870,Tunisia,country,afr
1998,tun,5046.68,72.58,9265266,Tunisia,country,afr
1999,tun,5292.30,72.88,9362447,Tunisia,country,afr
2000,tun,5480.31,73.15,9456117,Tunisia,country,afr
2001,tun,5687.23,73.4,9546453,Tunisia,country,afr
2002,tun,5722.89,73.61,9634180,Tunisia,country,afr
2003,tun,5980.58,73.80,9722180,Tunisia,country,afr
2004,tun,6274.88,73.97,9814009,Tunisia,country,afr
2005,tun,6461,74.14,9912114,Tunisia,country,afr
2006,tun,6759.66,74.32,10017832,Tunisia,country,afr
2007,tun,7114.50,74.50,10130368,Tunisia,country,afr
2008,tun,7361.40,74.70,10247325,Tunisia,country,afr
2009,tun,7509.85,74.91,10365089,Tunisia,country,afr
2010,tun,7664.84,75.14,10480934,Tunisia,country,afr
2011,tun,7427.12,75.38,10594057,Tunisia,country,afr
2012,tun,7620.47,75.63,10704948,Tunisia,country,afr
2013,tun,7823.58,75.87,10813680,Tunisia,country,afr
2014,tun,8070.77,76.10,10920693,Tunisia,country,afr
1990,tur,5807.68,64.25,54130268,Turkey,country,eur
1991,tur,5733.32,64.76,55068880,Turkey,country,eur
1992,tur,5946.28,65.27,56012109,Turkey,country,eur
1993,tur,6290.02,65.81,56959988,Turkey,country,eur
1994,tur,5826.59,66.38,57911273,Turkey,country,eur
1995,tur,6125.00,66.96,58864649,Turkey,country,eur
1996,tur,6432.18,67.57,59821978,Turkey,country,eur
1997,tur,6791.41,68.19,60783217,Turkey,country,eur
1998,tur,6876.99,68.81,61742674,Turkey,country,eur
1999,tur,6442.51,69.42,62692616,Turkey,country,eur
2000,tur,6803.28,70.01,63627862,Turkey,country,eur
2001,tur,6192.74,70.57,64544914,Turkey,country,eur
2002,tur,6577.70,71.09,65446165,Turkey,country,eur
2003,tur,6856.14,71.58,66339433,Turkey,country,eur
2004,tur,7357.11,72.04,67235927,Turkey,country,eur
2005,tur,7786,72.46,68143186,Turkey,country,eur
2006,tur,8223.30,72.85,69063538,Turkey,country,eur
2007,tur,8506.69,73.22,69992754,Turkey,country,eur
2008,tur,8456.75,73.58,70923730,Turkey,country,eur
2009,tur,7941.95,73.93,71846212,Turkey,country,eur
2010,tur,8556.03,74.27,72752325,Turkey,country,eur
2011,tur,9164.68,74.60,73639596,Turkey,country,eur
2012,tur,9287.29,74.93,74508771,Turkey,country,eur
2013,tur,9488.45,75.25,75359032,Turkey,country,eur
2014,tur,9727.59,75.57,76190381,Turkey,country,eur
1990,tkm,5132.07,62.77,3668000,Turkmenistan,country,asi
1991,tkm,4769.84,62.76,3772350,Turkmenistan,country,asi
1992,tkm,3961.89,62.77,3881973,Turkmenistan,country,asi
