geo,population_total,time
grc,9388000,1978
grc,9514000,1979
grc,9620000,1980
grc,9705000,1981
grc,9771000,1982
grc,9823000,1983
grc,9867000,1984
grc,9908000,1985
grc,9946000,1986
grc,9980000,1987
grc,10020000,1988
grc,10070000,1989
grc,10130000,1990
grc,10220000,1991
grc,10320000,1992
grc,10430000,1993
grc,10540000,1994
grc,10640000,1995
grc,10730000,1996
grc,10800000,1997
grc,10860000,1998
grc,10910000,1999
grc,10950000,2000
grc,10990000,2001
grc,11010000,2002
grc,11030000,2003
grc,11050000,2004
grc,11070000,2005
grc,11100000,2006
grc,11130000,2007
grc,11160000,2008
grc,11180000,2009
grc,11180000,2010
grc,11150000,2011
grc,11110000,2012
grc,11060000,2013
grc,11000000,2014
grc,10950000,2015
grl,9584,1800
grl,9584,1810
grl,9757,1820
grl,10260,1830
grl,10980,1840
grl,11740,1850
grl,12550,1860
grl,13410,1870
grl,14340,1880
grl,15320,1890
grl,16380,1900
grl,17500,1910
grl,18710,1920
grl,20020,1930
grl,21410,1940
grl,23000,1950
grl,23470,1951
grl,23940,1952
grl,24470,1953
grl,25090,1954
grl,25840,1955
grl,26730,1956
grl,27730,1957
grl,28840,1958
grl,30020,1959
grl,31240,1960
grl,32470,1961
grl,33730,1962
grl,35040,1963
grl,36440,1964
grl,37960,1965
grl,39620,1966
grl,41360,1967
grl,43100,1968
grl,44700,1969
grl,46080,1970
grl,47190,1971
grl,48070,1972
grl,48740,1973
grl,49230,1974
grl,49580,1975
grl,49780,1976
grl,49850,1977
grl,49860,1978
grl,49950,1979
grl,50180,1980
grl,50590,1981
grl,51160,1982
grl,51830,1983
grl,52530,1984
grl,53190,1985
grl,53800,1986
grl,54370,1987
grl,54880,1988
grl,55300,1989
grl,55600,1990
grl,55790,1991
grl,55850,1992
grl,55840,1993
grl,55820,1994
grl,55810,1995
grl,55830,1996
grl,55880,1997
grl,55950,1998
grl,56050,1999
grl,56170,2000
grl,56330,2001
grl,56520,2002
grl,56720,2003
grl,56870,2004
grl,56950,2005
grl,56960,2006
grl,56900,2007
grl,56790,2008
grl,56660,2009
grl,56550,2010
grl,56440,2011
grl,56340,2012
grl,56260,2013
grl,56210,2014
grl,56190,2015
grd,29410,1800
grd,29410,1810
grd,29700,1820
grd,30530,1830
grd,31690,1840
grd,32400,1850
grd,33580,1860
grd,37010,1870
grd,42730,1880
grd,51780,1890
grd,61600,1900
grd,66820,1910
grd,66460,1920
grd,68470,1930
grd,70900,1940
grd,76680,1950
grd,76630,1951
grd,77140,1952
grd,78100,1953
grd,79430,1954
grd,81030,1955
grd,82800,1956
grd,84650,1957
grd,86500,1958
grd,88260,1959
grd,89860,1960
grd,91260,1961
grd,92420,1962
grd,93350,1963
grd,94070,1964
grd,94580,1965
grd,94880,1966
grd,94960,1967
grd,94880,1968
grd,94680,1969
grd,94430,1970
grd,94180,1971
grd,93940,1972
grd,93630,1973
grd,93150,1974
grd,92450,1975
grd,91440,1976
grd,90190,1977
grd,89070,1978
grd,88570,1979
grd,89000,1980
grd,90580,1981
grd,93090,1982
grd,95980,1983
grd,98440,1984
grd,99910,1985
grd,100100,1986
grd,99380,1987
grd,98060,1988
grd,96870,1989
grd,96290,1990
grd,96460,1991
grd,97200,1992
grd,98300,1993
grd,99400,1994
grd,100300,1995
grd,100800,1996
grd,101100,1997
grd,101300,1998
grd,101400,1999
grd,101600,2000
grd,101800,2001
grd,102100,2002
grd,102400,2003
grd,102700,2004
grd,103000,2005
grd,103300,2006
grd,103600,2007
grd,103900,2008
grd,104300,2009
grd,104700,2010
grd,105100,2011
grd,105500,2012
grd,105900,2013
grd,106300,2014
grd,106800,2015
glp,80730,1800
glp,80730,1810
glp,82320,1820
glp,86970,1830
glp,93610,1840
glp,100800,1850
glp,108400,1860
glp,116600,1870
glp,125400,1880
glp,134900,1890
glp,145200,1900
glp,156100,1910
glp,168000,1920
glp,180800,1930
glp,194600,1940
glp,210000,1950
glp,213100,1951
glp,217200,1952
glp,222600,1953
glp,228900,1954
glp,236100,1955
glp,243900,1956
glp,252100,1957
glp,260200,1958
glp,268000,1959
glp,275200,1960
glp,281400,1961
glp,286800,1962
glp,291500,1963
glp,295800,1964
glp,300200,1965
glp,304500,1966
glp,308700,1967
glp,312700,1968
glp,316300,1969
glp,319300,1970
glp,321800,1971
glp,323900,1972
glp,325600,1973
glp,326800,1974
glp,327500,1975
glp,327800,1976
glp,327600,1977
glp,327700,1978
glp,328500,1979
glp,330700,1980
glp,334400,1981
glp,339500,1982
glp,345500,1983
glp,352000,1984
glp,358600,1985
glp,365300,1986
glp,372000,1987
glp,378600,1988
glp,384600,1989
glp,389900,1990
glp,394400,1991
glp,398000,1992
glp,401200,1993
glp,404500,1994
glp,408200,1995
glp,412300,1996
glp,416900,1997
glp,421700,1998
glp,426500,1999
glp,431200,2000
glp,435700,2001
glp,440200,2002
glp,444400,2003
glp,447900,2004
glp,450800,2005
glp,452700,2006
glp,453900,2007
glp,454700,2008
glp,455500,2009
glp,456800,2010
glp,458700,2011
glp,461000,2012
glp,463500,2013
glp,466100,2014
glp,468400,2015
gum,6053,1800
gum,8736,1810
gum,12340,1820
gum,17420,1830
gum,24600,1840
gum,29210,1850
gum,26870,1860
gum,20980,1870
gum,16330,1880
gum,12700,1890
gum,10580,1900
gum,12280,1910
gum,14470,1920
gum,19440,1930
gum,23310,1940
gum,59650,1950
gum,60260,1951
gum,60870,1952
gum,61470,1953
gum,62060,1954
gum,62640,1955
gum,63260,1956
gum,63920,1957
gum,64700,1958
gum,65620,1959
gum,66740,1960
gum,68070,1961
gum,69610,1962
gum,71290,1963
gum,73050,1964
gum,74830,1965
gum,76610,1966
gum,78410,1967
gum,80220,1968
gum,82040,1969
gum,83880,1970
gum,85730,1971
gum,87580,1972
gum,89460,1973
gum,91380,1974
gum,93350,1975
gum,95390,1976
gum,97480,1977
gum,99630,1978
gum,101800,1979
gum,104100,1980
gum,106500,1981
gum,108900,1982
gum,111400,1983
gum,114000,1984
gum,116600,1985
gum,119200,1986
gum,121900,1987
gum,124700,1988
gum,127500,1989
gum,130500,1990
gum,133600,1991
gum,136700,1992
gum,139800,1993
gum,142800,1994
gum,145600,1995
gum,148100,1996
gum,150300,1997
gum,152300,1998
gum,154000,1999
gum,155300,2000
gum,156400,2001
gum,157200,2002
gum,157800,2003
gum,158200,2004
gum,158400,2005
gum,158400,2006
gum,158300,2007
gum,158300,2008
gum,158600,2009
gum,159400,2010
gum,160900,2011
gum,162800,2012
gum,165100,2013
gum,167500,2014
gum,169900,2015
gtm,459000,1800
gtm,524200,1810
gtm,595000,1820
gtm,671900,1830
gtm,756700,1840
gtm,852400,1850
gtm,963300,1860
gtm,1077000,1870
gtm,1182000,1880
gtm,1285000,1890
gtm,1401000,1900
gtm,1552000,1910
gtm,1724000,1920
gtm,1919000,1930
gtm,2374000,1940
gtm,3146000,1950
gtm,3238000,1951
gtm,3331000,1952
gtm,3424000,1953
gtm,3519000,1954
gtm,3614000,1955
gtm,3712000,1956
gtm,3812000,1957
gtm,3914000,1958
gtm,4019000,1959
gtm,4128000,1960
gtm,4240000,1961
gtm,4357000,1962
gtm,4477000,1963
gtm,4601000,1964
gtm,4728000,1965
gtm,4859000,1966
gtm,4993000,1967
gtm,5131000,1968
gtm,5275000,1969
gtm,5423000,1970
gtm,5578000,1971
gtm,5738000,1972
gtm,5902000,1973
gtm,6069000,1974
gtm,6238000,1975
gtm,6408000,1976
gtm,6580000,1977
gtm,6754000,1978
gtm,6933000,1979
gtm,7119000,1980
gtm,7310000,1981
gtm,7508000,1982
gtm,7710000,1983
gtm,7914000,1984
gtm,8117000,1985
gtm,8320000,1986
gtm,8524000,1987
gtm,8729000,1988
gtm,8940000,1989
gtm,9159000,1990
gtm,9385000,1991
gtm,9619000,1992
gtm,9860000,1993
gtm,10110000,1994
gtm,10360000,1995
gtm,10610000,1996
gtm,10870000,1997
gtm,11140000,1998
gtm,11410000,1999
gtm,11690000,2000
gtm,11980000,2001
gtm,12270000,2002
gtm,12570000,2003
gtm,12880000,2004
gtm,13180000,2005
gtm,13490000,2006
gtm,13800000,2007
gtm,14110000,2008
gtm,14420000,2009
gtm,14730000,2010
gtm,15050000,2011
gtm,15370000,2012
gtm,15690000,2013
gtm,16020000,2014
gtm,16340000,2015
gbg,45310,1950
gbg,45540,1951
gbg,45720,1952
gbg,45890,1953
gbg,46030,1954
gbg,46160,1955
gbg,46280,1956
gbg,46410,1957
gbg,46560,1958
gbg,46730,1959
gbg,46950,1960
gbg,47330,1961
gbg,47880,1962
gbg,48590,1963
gbg,49330,1964
gbg,50060,1965
gbg,50780,1966
gbg,51450,1967
gbg,52090,1968
gbg,52690,1969
gbg,53250,1970
gbg,53620,1971
gbg,53800,1972
gbg,53810,1973
gbg,53780,1974
gbg,53710,1975
gbg,53640,1976
gbg,53560,1977
gbg,53490,1978
gbg,53420,1979
gbg,53400,1980
gbg,53540,1981
gbg,53850,1982
gbg,54280,1983
gbg,54720,1984
gbg,56110,1985
gbg,57680,1986
gbg,59460,1987
gbg,60490,1988
gbg,61550,1989
gbg,61820,1990
gbg,61860,1991
gbg,61670,1992
gbg,62030,1993
gbg,62360,1994
gbg,62660,1995
gbg,62950,1996
gbg,63240,1997
gbg,63520,1998
gbg,63800,1999
gbg,64080,2000
gbg,64340,2001
gbg,64580,2002
gbg,64810,2003
gbg,65030,2004
gbg,65230,2005
gbg,65410,2006
gbg,65570,2007
gbg,65730,2008
gin,984000,1800
gin,984000,1810
gin,1007000,1820
gin,1076000,1830
gin,1175000,1840
gin,1284000,1850
gin,1401000,1860
gin,1530000,1870
gin,1670000,1880
gin,1822000,1890
gin,1989000,1900
gin,2171000,1910
gin,2370000,1920
gin,2589000,1930
gin,2827000,1940
gin,3094000,1950
gin,3142000,1951
gin,3186000,1952
gin,3228000,1953
gin,3271000,1954
gin,3316000,1955
gin,3364000,1956
gin,3414000,1957
gin,3467000,1958
gin,3522000,1959
gin,3577000,1960
gin,3634000,1961
gin,3691000,1962
gin,3750000,1963
gin,3812000,1964
gin,3878000,1965
gin,3948000,1966
gin,4022000,1967
gin,4095000,1968
gin,4160000,1969
gin,4215000,1970
gin,4259000,1971
gin,4293000,1972
gin,4320000,1973
gin,4341000,1974
gin,4360000,1975
gin,4377000,1976
gin,4394000,1977
gin,4416000,1978
gin,4452000,1979
gin,4507000,1980
gin,4584000,1981
gin,4685000,1982
gin,4805000,1983
gin,4937000,1984
gin,5079000,1985
gin,5224000,1986
gin,5375000,1987
gin,5548000,1988
gin,5764000,1989
gin,6034000,1990
gin,6367000,1991
gin,6751000,1992
gin,7156000,1993
gin,7536000,1994
gin,7863000,1995
gin,8125000,1996
gin,8331000,1997
gin,8498000,1998
gin,8647000,1999
gin,8799000,2000
gin,8956000,2001
gin,9114000,2002
gin,9282000,2003
gin,9465000,2004
gin,9669000,2005
gin,9898000,2006
gin,10150000,2007
gin,10430000,2008
gin,10720000,2009
gin,11010000,2010
gin,11320000,2011
gin,11630000,2012
gin,11950000,2013
gin,12280000,2014
gin,12610000,2015
gnb,218200,1800
gnb,218200,1810
gnb,222100,1820
gnb,233400,1830
gnb,249400,1840
gnb,266600,1850
gnb,286200,1860
gnb,307200,1870
gnb,329700,1880
gnb,353800,1890
gnb,379800,1900
gnb,407600,1910
gnb,436900,1920
gnb,467000,1930
gnb,499100,1940
gnb,535400,1950
gnb,544100,1951
gnb,552000,1952
gnb,559700,1953
gnb,567400,1954
gnb,575400,1955
gnb,583600,1956
gnb,592100,1957
gnb,600600,1958
gnb,608800,1959
gnb,616400,1960
gnb,623400,1961
gnb,630000,1962
gnb,636600,1963
gnb,644000,1964
gnb,652600,1965
gnb,662600,1966
gnb,673900,1967
gnb,686200,1968
gnb,698900,1969
gnb,711800,1970
gnb,724900,1971
gnb,738100,1972
gnb,751500,1973
gnb,765000,1974
gnb,778500,1975
gnb,792000,1976
gnb,805500,1977
gnb,819400,1978
gnb,834100,1979
gnb,849900,1980
gnb,866900,1981
gnb,885200,1982
gnb,904400,1983
gnb,924400,1984
gnb,944900,1985
gnb,966000,1986
gnb,987700,1987
gnb,1010000,1988
gnb,1033000,1989
gnb,1056000,1990
gnb,1080000,1991
gnb,1105000,1992
gnb,1130000,1993
gnb,1155000,1994
gnb,1181000,1995
gnb,1207000,1996
gnb,1234000,1997
gnb,1260000,1998
gnb,1288000,1999
gnb,1315000,2000
gnb,1344000,2001
gnb,1372000,2002
gnb,1402000,2003
gnb,1432000,2004
gnb,1463000,2005
gnb,1495000,2006
gnb,1527000,2007
gnb,1561000,2008
gnb,1597000,2009
gnb,1634000,2010
gnb,1674000,2011
gnb,1715000,2012
gnb,1757000,2013
gnb,1801000,2014
gnb,1844000,2015
guy,166000,1800
guy,166000,1810
guy,169100,1820
guy,178000,1830
guy,190700,1840
guy,204300,1850
guy,218500,1860
guy,233700,1870
guy,249900,1880
guy,267100,1890
guy,285700,1900
guy,305500,1910
guy,326900,1920
guy,350200,1930
guy,375200,1940
guy,406600,1950
guy,420300,1951
guy,435800,1952
guy,452300,1953
guy,468800,1954
guy,485000,1955
guy,500800,1956
guy,516200,1957
guy,531600,1958
guy,547500,1959
guy,564200,1960
guy,582000,1961
guy,600600,1962
guy,618900,1963
guy,635800,1964
guy,650400,1965
guy,662300,1966
guy,672000,1967
guy,680100,1968
guy,687700,1969
guy,695600,1970
guy,703800,1971
guy,712200,1972
guy,720900,1973
guy,730200,1974
guy,740200,1975
guy,751000,1976
guy,762400,1977
guy,773200,1978
guy,781700,1979
guy,786600,1980
guy,787700,1981
guy,785500,1982
guy,780400,1983
guy,773300,1984
guy,765000,1985
guy,755600,1986
guy,745100,1987
guy,734900,1988
guy,726200,1989
guy,720300,1990
guy,717500,1991
guy,717600,1992
guy,719900,1993
guy,723200,1994
guy,726700,1995
guy,730200,1996
guy,733900,1997
guy,737300,1998
guy,740200,1999
guy,742200,2000
guy,743200,2001
guy,743100,2002
guy,742500,2003
guy,742200,2004
guy,742500,2005
guy,743700,2006
guy,745600,2007
guy,748100,2008
guy,750700,2009
guy,753400,2010
guy,755900,2011
guy,758400,2012
guy,761000,2013
guy,763900,2014
guy,767100,2015
hti,723000,1800
hti,723000,1810
hti,739900,1820
hti,789600,1830
hti,861200,1840
hti,943300,1850
hti,1042000,1860
hti,1156000,1870
hti,1281000,1880
hti,1419000,1890
hti,1584000,1900
hti,1827000,1910
hti,2145000,1920
hti,2448000,1930
hti,2781000,1940
hti,3221000,1950
hti,3275000,1951
hti,3332000,1952
hti,3390000,1953
hti,3451000,1954
hti,3514000,1955
hti,3580000,1956
hti,3648000,1957
hti,3718000,1958
hti,3791000,1959
hti,3866000,1960
hti,3943000,1961
hti,4023000,1962
hti,4104000,1963
hti,4187000,1964
hti,4271000,1965
hti,4357000,1966
hti,4446000,1967
hti,4534000,1968
hti,4622000,1969
hti,4709000,1970
hti,4793000,1971
hti,4877000,1972
hti,4961000,1973
hti,5048000,1974
hti,5140000,1975
hti,5238000,1976
hti,5341000,1977
hti,5451000,1978
hti,5566000,1979
hti,5689000,1980
hti,5819000,1981
hti,5955000,1982
hti,6097000,1983
hti,6240000,1984
hti,6384000,1985
hti,6528000,1986
hti,6671000,1987
hti,6813000,1988
hti,6956000,1989
hti,7100000,1990
hti,7243000,1991
hti,7387000,1992
hti,7531000,1993
hti,7675000,1994
hti,7820000,1995
hti,7966000,1996
hti,8112000,1997
hti,8258000,1998
hti,8404000,1999
hti,8549000,2000
hti,8693000,2001
hti,8835000,2002
hti,8977000,2003
hti,9119000,2004
hti,9263000,2005
hti,9409000,2006
hti,9557000,2007
hti,9705000,2008
hti,9853000,2009
hti,10000000,2010
hti,10140000,2011
hti,10290000,2012
hti,10430000,2013
hti,10570000,2014
hti,10710000,2015
hos,905,1800
hos,905,1810
hos,905,1820
hos,905,1830
hos,905,1840
hos,905,1850
hos,906,1860
hos,907,1870
hos,908,1880
hos,909,1890
hos,910,1900
hos,910,1910
hos,911,1920
hos,911,1930
hos,911,1940
hos,905,1950
hos,887,1951
hos,884,1952
hos,889,1953
hos,897,1954
hos,905,1955
hos,910,1956
hos,912,1957
hos,911,1958
hos,908,1959
hos,906,1960
hos,904,1961
hos,901,1962
hos,896,1963
hos,881,1964
hos,855,1965
hos,817,1966
hos,767,1967
hos,715,1968
hos,672,1969
hos,648,1970
hos,644,1971
hos,660,1972
hos,685,1973
hos,711,1974
hos,729,1975
hos,737,1976
hos,737,1977
hos,733,1978
hos,728,1979
hos,726,1980
hos,728,1981
hos,731,1982
hos,736,1983
hos,742,1984
hos,747,1985
hos,752,1986
hos,757,1987
hos,762,1988
hos,766,1989
hos,770,1990
hos,773,1991
hos,775,1992
hos,778,1993
hos,780,1994
hos,781,1995
hos,782,1996
hos,783,1997
hos,785,1998
hos,786,1999
hos,787,2000
hos,789,2001
hos,792,2002
hos,794,2003
hos,796,2004
hos,798,2005
hos,799,2006
hos,799,2007
hos,799,2008
hos,799,2009
hos,799,2010
hos,799,2011
hos,799,2012
hos,799,2013
hos,799,2014
hos,800,2015
hnd,126100,1800
hnd,132200,1810
hnd,146900,1820
hnd,188900,1830
hnd,259500,1840
hnd,330600,1850
hnd,377200,1860
hnd,405900,1870
hnd,436700,1880
hnd,469600,1890
hnd,515600,1900
hnd,626700,1910
hnd,733500,1920
hnd,962900,1930
hnd,1162000,1940
hnd,1487000,1950
hnd,1525000,1951
hnd,1568000,1952
hnd,1616000,1953
hnd,1666000,1954
hnd,1717000,1955
hnd,1770000,1956
hnd,1824000,1957
hnd,1880000,1958
hnd,1940000,1959
hnd,2002000,1960
hnd,2069000,1961
hnd,2139000,1962
hnd,2211000,1963
hnd,2283000,1964
hnd,2353000,1965
hnd,2420000,1966
hnd,2486000,1967
hnd,2552000,1968
hnd,2620000,1969
hnd,2691000,1970
hnd,2766000,1971
hnd,2845000,1972
hnd,2928000,1973
hnd,3016000,1974
hnd,3108000,1975
hnd,3205000,1976
hnd,3307000,1977
hnd,3413000,1978
hnd,3523000,1979
hnd,3636000,1980
hnd,3751000,1981
hnd,3868000,1982
hnd,3988000,1983
hnd,4111000,1984
hnd,4237000,1985
hnd,4366000,1986
hnd,4498000,1987
hnd,4631000,1988
hnd,4767000,1989
hnd,4903000,1990
hnd,5041000,1991
hnd,5180000,1992
hnd,5318000,1993
hnd,5455000,1994
hnd,5591000,1995
hnd,5725000,1996
hnd,5856000,1997
hnd,5986000,1998
hnd,6115000,1999
hnd,6243000,2000
hnd,6371000,2001
hnd,6499000,2002
hnd,6626000,2003
hnd,6753000,2004
hnd,6880000,2005
hnd,7007000,2006
hnd,7134000,2007
hnd,7259000,2008
hnd,7383000,2009
hnd,7504000,2010
hnd,7621000,2011
hnd,7736000,2012
hnd,7849000,2013
hnd,7962000,2014
hnd,8075000,2015
hkg,20000,1800
hkg,20000,1810
hkg,20930,1820
hkg,23750,1830
hkg,28070,1840
hkg,38890,1850
hkg,68980,1860
hkg,116100,1870
hkg,164400,1880
hkg,218700,1890
hkg,310100,1900
hkg,441700,1910
hkg,637600,1920
hkg,823000,1930
hkg,1741000,1940
hkg,1974000,1950
hkg,2036000,1951
hkg,2134000,1952
hkg,2249000,1953
hkg,2371000,1954
hkg,2490000,1955
hkg,2604000,1956
hkg,2713000,1957
hkg,2823000,1958
hkg,2942000,1959
hkg,3076000,1960
hkg,3227000,1961
hkg,3392000,1962
hkg,3554000,1963
hkg,3695000,1964
hkg,3802000,1965
hkg,3868000,1966
hkg,3902000,1967
hkg,3915000,1968
hkg,3929000,1969
hkg,3958000,1970
hkg,4006000,1971
hkg,4068000,1972
hkg,4148000,1973
hkg,4244000,1974
hkg,4355000,1975
hkg,4486000,1976
hkg,4633000,1977
hkg,4787000,1978
hkg,4930000,1979
hkg,5054000,1980
hkg,5152000,1981
hkg,5229000,1982
hkg,5291000,1983
hkg,5350000,1984
hkg,5415000,1985
hkg,5487000,1986
hkg,5565000,1987
hkg,5645000,1988
hkg,5722000,1989
hkg,5794000,1990
hkg,5857000,1991
hkg,5915000,1992
hkg,5974000,1993
hkg,6049000,1994
hkg,6144000,1995
hkg,6267000,1996
hkg,6411000,1997
hkg,6560000,1998
hkg,6689000,1999
hkg,6784000,2000
hkg,6837000,2001
hkg,6855000,2002
hkg,6850000,2003
hkg,6842000,2004
hkg,6842000,2005
hkg,6856000,2006
hkg,6879000,2007
hkg,6910000,2008
hkg,6949000,2009
hkg,6994000,2010
hkg,7044000,2011
hkg,7102000,2012
hkg,7164000,2013
hkg,7227000,2014
hkg,7288000,2015
hun,3500000,1800
hun,3814000,1810
hun,4138000,1820
hun,4464000,1830
hun,4802000,1840
hun,5159000,1850
hun,5529000,1860
hun,5899000,1870
hun,6257000,1880
hun,6631000,1890
hun,7115000,1900
hun,7638000,1910
hun,7956000,1920
hun,8635000,1930
hun,9268000,1940
hun,9338000,1950
hun,9478000,1951
hun,9595000,1952
hun,9691000,1953
hun,9768000,1954
hun,9829000,1955
hun,9877000,1956
hun,9914000,1957
hun,9945000,1958
hun,9973000,1959
hun,10000000,1960
hun,10030000,1961
hun,10060000,1962
hun,10100000,1963
hun,10140000,1964
hun,10170000,1965
hun,10200000,1966
hun,10240000,1967
hun,10270000,1968
hun,10310000,1969
hun,10350000,1970
hun,10380000,1971
hun,10420000,1972
hun,10450000,1973
hun,10500000,1974
hun,10540000,1975
hun,10590000,1976
hun,10650000,1977
hun,10700000,1978
hun,10740000,1979
hun,10760000,1980
hun,10750000,1981
hun,10720000,1982
hun,10670000,1983
hun,10620000,1984
hun,10570000,1985
hun,10530000,1986
hun,10480000,1987
hun,10440000,1988
hun,10410000,1989
hun,10390000,1990
hun,10370000,1991
hun,10360000,1992
hun,10360000,1993
hun,10360000,1994
hun,10350000,1995
hun,10330000,1996
hun,10310000,1997
hun,10280000,1998
hun,10250000,1999
hun,10220000,2000
hun,10200000,2001
hun,10170000,2002
hun,10140000,2003
hun,10120000,2004
hun,10100000,2005
hun,10080000,2006
hun,10060000,2007
hun,10050000,2008
hun,10030000,2009
hun,10010000,2010
hun,9989000,2011
hun,9958000,2012
hun,9925000,2013
hun,9890000,2014
hun,9855000,2015
isl,61430,1800
isl,61430,1810
isl,62500,1820
isl,65600,1830
isl,70010,1840
isl,74710,1850
isl,79660,1860
isl,84940,1870
isl,90550,1880
isl,96520,1890
isl,102900,1900
isl,109700,1910
isl,117000,1920
isl,124900,1930
isl,133300,1940
isl,142700,1950
isl,144900,1951
isl,147700,1952
isl,150800,1953
isl,154100,1954
isl,157600,1955
isl,161100,1956
isl,164700,1957
isl,168300,1958
isl,171900,1959
isl,175500,1960
isl,179100,1961
isl,182600,1962
isl,186100,1963
isl,189300,1964
isl,192300,1965
isl,194900,1966
isl,197400,1967
isl,199600,1968
isl,201900,1969
isl,204400,1970
isl,207000,1971
isl,209900,1972
isl,212700,1973
isl,215500,1974
isl,218000,1975
isl,220200,1976
isl,222100,1977
isl,224000,1978
isl,226000,1979
isl,228100,1980
isl,230500,1981
isl,233100,1982
isl,235900,1983
isl,238600,1984
isl,241400,1985
isl,244100,1986
isl,246900,1987
isl,249600,1988
isl,252200,1989
isl,254800,1990
isl,257400,1991
isl,259900,1992
isl,262400,1993
isl,264900,1994
isl,267500,1995
isl,270100,1996
isl,272800,1997
isl,275600,1998
isl,278400,1999
isl,281200,2000
isl,284000,2001
isl,286900,2002
isl,289800,2003
isl,293100,2004
isl,296700,2005
isl,300900,2006
isl,305400,2007
isl,310000,2008
isl,314300,2009
isl,318000,2010
isl,321000,2011
isl,323400,2012
isl,325400,2013
isl,327300,2014
isl,329400,2015
ind,168600000,1800
ind,171900000,1810
ind,176200000,1820
ind,182200000,1830
ind,189300000,1840
ind,196700000,1850
ind,205000000,1860
ind,213700000,1870
ind,223000000,1880
ind,232800000,1890
ind,243100000,1900
ind,253800000,1910
ind,267800000,1920
ind,285500000,1930
ind,324400000,1940
ind,376300000,1950
ind,382200000,1951
ind,388500000,1952
ind,395100000,1953
ind,402100000,1954
ind,409300000,1955
ind,416800000,1956
ind,424500000,1957
ind,432600000,1958
ind,441000000,1959
ind,449700000,1960
ind,458700000,1961
ind,468100000,1962
ind,477700000,1963
ind,487700000,1964
ind,497900000,1965
ind,508400000,1966
ind,519200000,1967
ind,530300000,1968
ind,541800000,1969
ind,553900000,1970
ind,566600000,1971
ind,579800000,1972
ind,593500000,1973
ind,607400000,1974
ind,621700000,1975
ind,636200000,1976
ind,650900000,1977
ind,665900000,1978
ind,681400000,1979
ind,697200000,1980
ind,713600000,1981
ind,730300000,1982
ind,747400000,1983
ind,764700000,1984
ind,782100000,1985
ind,799600000,1986
ind,817200000,1987
ind,834900000,1988
ind,852700000,1989
ind,870600000,1990
ind,888500000,1991
ind,906500000,1992
ind,924500000,1993
ind,942600000,1994
ind,960900000,1995
ind,979300000,1996
ind,997800000,1997
ind,1016000000,1998
ind,1035000000,1999
ind,1053000000,2000
ind,1072000000,2001
ind,1090000000,2002
ind,1108000000,2003
ind,1126000000,2004
ind,1144000000,2005
ind,1162000000,2006
