old_version_of_income_per_person_version_8,geo,time
5529.0,fra,1931
5040.0,fra,1932
5186.0,fra,1933
5003.0,fra,1934
4878.0,fra,1935
4945.0,fra,1936
5057.0,fra,1937
4929.0,fra,1938
5131.0,fra,1939
4048.0,fra,1940
3915.0,fra,1941
3941.0,fra,1942
3930.0,fra,1943
3008.0,fra,1944
3700.0,fra,1945
4939.0,fra,1946
5202.0,fra,1947
5832.0,fra,1948
6144.0,fra,1949
6596.0,fra,1950
6914.0,fra,1951
7030.0,fra,1952
7171.0,fra,1953
7486.0,fra,1954
7852.0,fra,1955
8224.0,fra,1956
8663.0,fra,1957
8855.0,fra,1958
9041.0,fra,1959
9641.0,fra,1960
10070.0,fra,1961
10560.0,fra,1962
10940.0,fra,1963
11540.0,fra,1964
11990.0,fra,1965
12510.0,fra,1966
13000.0,fra,1967
13460.0,fra,1968
14290.0,fra,1969
14980.0,fra,1970
15550.0,fra,1971
16110.0,fra,1972
16850.0,fra,1973
17270.0,fra,1974
17140.0,fra,1975
17800.0,fra,1976
18290.0,fra,1977
18830.0,fra,1978
19410.0,fra,1979
19660.0,fra,1980
19840.0,fra,1981
20290.0,fra,1982
20640.0,fra,1983
20890.0,fra,1984
21230.0,fra,1985
21660.0,fra,1986
22070.0,fra,1987
22990.0,fra,1988
23670.0,fra,1989
24180.0,fra,1990
24380.0,fra,1991
24700.0,fra,1992
24330.0,fra,1993
24750.0,fra,1994
25210.0,fra,1995
25410.0,fra,1996
25890.0,fra,1997
26700.0,fra,1998
27470.0,fra,1999
28440.0,fra,2000
28830.0,fra,2001
28930.0,fra,2002
28970.0,fra,2003
29470.0,fra,2004
29640.0,fra,2005
30160.0,fra,2006
30670.0,fra,2007
30600.0,fra,2008
29770.0,fra,2009
819.3,guf,1800
819.3,guf,1820
1512.0,guf,1913
2612.0,guf,1950
7213.0,guf,1973
7211.0,guf,1990
8496.0,guf,2001
8870.0,guf,2002
8345.0,guf,2003
7911.0,guf,2004
8203.0,guf,2005
809.3,pyf,1800
809.3,pyf,1820
1094.0,pyf,1913
3809.0,pyf,1938
6932.0,pyf,1950
14650.0,pyf,1965
15500.0,pyf,1966
14240.0,pyf,1967
15790.0,pyf,1968
14830.0,pyf,1969
14560.0,pyf,1970
15780.0,pyf,1971
14570.0,pyf,1972
15220.0,pyf,1973
17410.0,pyf,1974
16060.0,pyf,1975
16850.0,pyf,1976
16680.0,pyf,1977
17780.0,pyf,1978
17930.0,pyf,1979
17490.0,pyf,1980
18420.0,pyf,1981
19670.0,pyf,1982
20150.0,pyf,1983
20670.0,pyf,1984
21220.0,pyf,1985
22430.0,pyf,1986
23450.0,pyf,1987
23470.0,pyf,1988
23640.0,pyf,1989
23650.0,pyf,1990
24290.0,pyf,1991
24020.0,pyf,1992
23570.0,pyf,1993
23310.0,pyf,1994
22980.0,pyf,1995
22620.0,pyf,1996
22630.0,pyf,1997
23610.0,pyf,1998
24120.0,pyf,1999
24660.0,pyf,2000
24580.0,pyf,2001
25220.0,pyf,2002
25630.0,pyf,2003
25650.0,pyf,2004
26020.0,pyf,2005
26150.0,pyf,2006
26380.0,pyf,2007
26730.0,pyf,2008
377.5,gab,1800
377.5,gab,1820
583.3,gab,1913
4041.0,gab,1950
4166.0,gab,1951
4293.0,gab,1952
4422.0,gab,1953
4556.0,gab,1954
4695.0,gab,1955
4834.0,gab,1956
4976.0,gab,1957
5122.0,gab,1958
5269.0,gab,1959
5440.0,gab,1960
6209.0,gab,1961
6631.0,gab,1962
6989.0,gab,1963
7256.0,gab,1964
7803.0,gab,1965
8094.0,gab,1966
8359.0,gab,1967
8487.0,gab,1968
9060.0,gab,1969
9692.0,gab,1970
10480.0,gab,1971
11400.0,gab,1972
12250.0,gab,1973
16650.0,gab,1974
19330.0,gab,1975
25540.0,gab,1976
21750.0,gab,1977
16080.0,gab,1978
15730.0,gab,1979
15700.0,gab,1980
16040.0,gab,1981
15110.0,gab,1982
15510.0,gab,1983
16190.0,gab,1984
15350.0,gab,1985
14770.0,gab,1986
11860.0,gab,1987
12980.0,gab,1988
13660.0,gab,1989
13940.0,gab,1990
14360.0,gab,1991
13520.0,gab,1992
13660.0,gab,1993
13790.0,gab,1994
14110.0,gab,1995
14260.0,gab,1996
14720.0,gab,1997
14890.0,gab,1998
13280.0,gab,1999
12760.0,gab,2000
12790.0,gab,2001
12520.0,gab,2002
12610.0,gab,2003
12570.0,gab,2004
12740.0,gab,2005
12580.0,gab,2006
12920.0,gab,2007
13080.0,gab,2008
12700.0,gab,2009
440.9,gmb,1800
440.9,gmb,1820
459.0,gmb,1913
466.4,gmb,1950
481.8,gmb,1951
485.2,gmb,1952
491.8,gmb,1953
506.9,gmb,1954
509.8,gmb,1955
515.5,gmb,1956
520.9,gmb,1957
520.8,gmb,1958
535.4,gmb,1959
554.2,gmb,1960
626.1,gmb,1961
599.7,gmb,1962
584.9,gmb,1963
604.6,gmb,1964
649.5,gmb,1965
733.5,gmb,1966
734.8,gmb,1967
721.3,gmb,1968
773.6,gmb,1969
674.9,gmb,1970
728.5,gmb,1971
756.1,gmb,1972
765.6,gmb,1973
888.1,gmb,1974
806.0,gmb,1975
870.8,gmb,1976
884.8,gmb,1977
812.4,gmb,1978
914.3,gmb,1979
797.7,gmb,1980
765.8,gmb,1981
835.8,gmb,1982
711.3,gmb,1983
668.9,gmb,1984
591.6,gmb,1985
601.6,gmb,1986
611.7,gmb,1987
651.9,gmb,1988
671.8,gmb,1989
673.9,gmb,1990
662.7,gmb,1991
665.6,gmb,1992
679.4,gmb,1993
678.7,gmb,1994
631.2,gmb,1995
645.9,gmb,1996
653.7,gmb,1997
653.6,gmb,1998
672.5,gmb,1999
687.1,gmb,2000
704.0,gmb,2001
660.6,gmb,2002
683.5,gmb,2003
710.9,gmb,2004
726.0,gmb,2005
753.9,gmb,2006
781.1,gmb,2007
807.9,gmb,2008
823.3,gmb,2009
571.2,geo,1800
583.2,geo,1820
1300.0,geo,1913
2711.0,geo,1965
2882.0,geo,1966
3030.0,geo,1967
3134.0,geo,1968
3254.0,geo,1969
3614.0,geo,1970
3670.0,geo,1971
3741.0,geo,1972
3950.0,geo,1973
4264.0,geo,1974
4544.0,geo,1975
4788.0,geo,1976
5086.0,geo,1977
5430.0,geo,1978
5792.0,geo,1979
6014.0,geo,1980
6284.0,geo,1981
6360.0,geo,1982
6580.0,geo,1983
6877.0,geo,1984
7151.0,geo,1985
6500.0,geo,1986
6515.0,geo,1987
6816.0,geo,1988
6298.0,geo,1989
5375.0,geo,1990
4278.0,geo,1991
2393.0,geo,1992
1725.0,geo,1993
1577.0,geo,1994
1648.0,geo,1995
1862.0,geo,1996
2086.0,geo,1997
2176.0,geo,1998
2264.0,geo,1999
2332.0,geo,2000
2473.0,geo,2001
2638.0,geo,2002
2961.0,geo,2003
3167.0,geo,2004
3505.0,geo,2005
3764.0,geo,2006
4235.0,geo,2007
4346.0,geo,2008
4169.0,geo,2009
1428.0,deu,1700
1643.0,deu,1800
1690.0,deu,1820
2084.0,deu,1830
2240.0,deu,1850
2209.0,deu,1851
2237.0,deu,1852
2218.0,deu,1853
2265.0,deu,1854
2229.0,deu,1855
2403.0,deu,1856
2502.0,deu,1857
2470.0,deu,1858
2456.0,deu,1859
2572.0,deu,1860
2484.0,deu,1861
2582.0,deu,1862
2744.0,deu,1863
2793.0,deu,1864
2777.0,deu,1865
2779.0,deu,1866
2771.0,deu,1867
2921.0,deu,1868
2919.0,deu,1869
2886.0,deu,1870
2851.0,deu,1871
3031.0,deu,1872
3136.0,deu,1873
3333.0,deu,1874
3315.0,deu,1875
3249.0,deu,1876
3190.0,deu,1877
3300.0,deu,1878
3183.0,deu,1879
3125.0,deu,1880
3178.0,deu,1881
3208.0,deu,1882
3363.0,deu,1883
3418.0,deu,1884
3478.0,deu,1885
3470.0,deu,1886
3570.0,deu,1887
3673.0,deu,1888
3734.0,deu,1889
3810.0,deu,1890
3761.0,deu,1891
3875.0,deu,1892
4026.0,deu,1893
4076.0,deu,1894
4215.0,deu,1895
4299.0,deu,1896
4354.0,deu,1897
4469.0,deu,1898
4559.0,deu,1899
4684.0,deu,1900
4506.0,deu,1901
4541.0,deu,1902
4721.0,deu,1903
4839.0,deu,1904
4871.0,deu,1905
4946.0,deu,1906
5092.0,deu,1907
5107.0,deu,1908
5139.0,deu,1909
5253.0,deu,1910
5349.0,deu,1911
5530.0,deu,1912
5725.0,deu,1913
4801.0,deu,1914
4549.0,deu,1915
4605.0,deu,1916
4633.0,deu,1917
4681.0,deu,1918
4058.0,deu,1919
4387.0,deu,1920
4830.0,deu,1921
5227.0,deu,1922
4315.0,deu,1923
5020.0,deu,1924
5542.0,deu,1925
5657.0,deu,1926
6185.0,deu,1927
6418.0,deu,1928
6358.0,deu,1929
6235.0,deu,1930
5730.0,deu,1931
5275.0,deu,1932
5580.0,deu,1933
6054.0,deu,1934
6465.0,deu,1935
6984.0,deu,1936
7352.0,deu,1937
7836.0,deu,1938
8484.0,deu,1939
8478.0,deu,1940
8962.0,deu,1941
9007.0,deu,1942
9242.0,deu,1943
9547.0,deu,1944
7084.0,deu,1945
3479.0,deu,1946
3823.0,deu,1947
4447.0,deu,1948
5151.0,deu,1949
6090.0,deu,1950
6600.0,deu,1951
7144.0,deu,1952
7697.0,deu,1953
8233.0,deu,1954
9097.0,deu,1955
9693.0,deu,1956
10190.0,deu,1957
10570.0,deu,1958
11260.0,deu,1959
12090.0,deu,1960
12480.0,deu,1961
12900.0,deu,1962
13160.0,deu,1963
13840.0,deu,1964
14410.0,deu,1965
14730.0,deu,1966
14750.0,deu,1967
15480.0,deu,1968
16380.0,deu,1969
17010.0,deu,1970
17380.0,deu,1971
18020.0,deu,1972
18780.0,deu,1973
18930.0,deu,1974
18890.0,deu,1975
19900.0,deu,1976
20510.0,deu,1977
21110.0,deu,1978
21960.0,deu,1979
22150.0,deu,1980
22200.0,deu,1981
22030.0,deu,1982
22490.0,deu,1983
23200.0,deu,1984
23760.0,deu,1985
24270.0,deu,1986
24640.0,deu,1987
25360.0,deu,1988
25980.0,deu,1989
25000.0,deu,1990
26130.0,deu,1991
26510.0,deu,1992
26120.0,deu,1993
26720.0,deu,1994
27150.0,deu,1995
27340.0,deu,1996
27790.0,deu,1997
28290.0,deu,1998
28840.0,deu,1999
29730.0,deu,2000
30060.0,deu,2001
30040.0,deu,2002
29950.0,deu,2003
30260.0,deu,2004
30500.0,deu,2005
31510.0,deu,2006
32340.0,deu,2007
32790.0,deu,2008
31190.0,deu,2009
505.1,gha,1800
505.1,gha,1820
780.5,gha,1913
943.1,gha,1950
953.0,gha,1951
911.3,gha,1952
1010.0,gha,1953
1108.0,gha,1954
1009.0,gha,1955
1039.0,gha,1956
1044.0,gha,1957
998.0,gha,1958
1111.0,gha,1959
1159.0,gha,1960
1167.0,gha,1961
1190.0,gha,1962
1198.0,gha,1963
1189.0,gha,1964
1171.0,gha,1965
1139.0,gha,1966
1126.0,gha,1967
1108.0,gha,1968
1114.0,gha,1969
1197.0,gha,1970
1253.0,gha,1971
1178.0,gha,1972
1175.0,gha,1973
1223.0,gha,1974
1048.0,gha,1975
990.2,gha,1976
993.2,gha,1977
1059.0,gha,1978
1017.0,gha,1979
972.8,gha,1980
960.2,gha,1981
876.0,gha,1982
784.5,gha,1983
807.3,gha,1984
822.8,gha,1985
831.2,gha,1986
847.0,gha,1987
870.1,gha,1988
889.4,gha,1989
893.8,gha,1990
915.1,gha,1991
925.1,gha,1992
942.0,gha,1993
945.6,gha,1994
961.4,gha,1995
984.9,gha,1996
1005.0,gha,1997
1030.0,gha,1998
1052.0,gha,1999
1068.0,gha,2000
1088.0,gha,2001
1112.0,gha,2002
1144.0,gha,2003
1182.0,gha,2004
1225.0,gha,2005
1271.0,gha,2006
1310.0,gha,2007
1370.0,gha,2008
1383.0,gha,2009
40730.0,gib,2005
911.4,grc,1700
1068.0,grc,1800
1102.0,grc,1820
1403.0,grc,1850
1513.0,grc,1870
2026.0,grc,1890
2323.0,grc,1900
2737.0,grc,1913
3298.0,grc,1921
3376.0,grc,1922
3418.0,grc,1923
3537.0,grc,1924
3679.0,grc,1925
3748.0,grc,1926
3818.0,grc,1927
3842.0,grc,1928
4027.0,grc,1929
3883.0,grc,1930
3670.0,grc,1931
3935.0,grc,1932
4118.0,grc,1933
4158.0,grc,1934
4264.0,grc,1935
4222.0,grc,1936
4761.0,grc,1937
4603.0,grc,1938
4536.0,grc,1939
3823.0,grc,1940
3222.0,grc,1941
2715.0,grc,1942
2282.0,grc,1943
1919.0,grc,1944
1612.0,grc,1945
2384.0,grc,1946
3031.0,grc,1947
3093.0,grc,1948
3213.0,grc,1949
3293.0,grc,1950
3545.0,grc,1951
3531.0,grc,1952
3971.0,grc,1953
4055.0,grc,1954
4322.0,grc,1955
4653.0,grc,1956
4916.0,grc,1957
5095.0,grc,1958
5228.0,grc,1959
5409.0,grc,1960
5834.0,grc,1961
6017.0,grc,1962
6604.0,grc,1963
7121.0,grc,1964
7754.0,grc,1965
8167.0,grc,1966
8513.0,grc,1967
9055.0,grc,1968
9915.0,grc,1969
10680.0,grc,1970
11390.0,grc,1971
12720.0,grc,1972
13160.0,grc,1973
12640.0,grc,1974
13280.0,grc,1975
13940.0,grc,1976
14200.0,grc,1977
14950.0,grc,1978
15310.0,grc,1979
15430.0,grc,1980
15300.0,grc,1981
15270.0,grc,1982
15250.0,grc,1983
15590.0,grc,1984
16020.0,grc,1985
16230.0,grc,1986
16120.0,grc,1987
16820.0,grc,1988
17390.0,grc,1989
17220.0,grc,1990
17550.0,grc,1991
17540.0,grc,1992
17170.0,grc,1993
17430.0,grc,1994
17750.0,grc,1995
18130.0,grc,1996
18750.0,grc,1997
19340.0,grc,1998
19980.0,grc,1999
20830.0,grc,2000
21710.0,grc,2001
22510.0,grc,2002
23600.0,grc,2003
24620.0,grc,2004
25520.0,grc,2005
26620.0,grc,2006
27750.0,grc,2007
28240.0,grc,2008
27630.0,grc,2009
400.9,grl,1800
414.5,grl,1820
1227.0,grl,1913
16160.0,grl,1970
17880.0,grl,1971
18680.0,grl,1972
19700.0,grl,1973
20640.0,grl,1974
20630.0,grl,1975
21780.0,grl,1976
23670.0,grl,1977
25080.0,grl,1978
26240.0,grl,1979
28390.0,grl,1980
28340.0,grl,1981
26790.0,grl,1982
27360.0,grl,1983
25610.0,grl,1984
26220.0,grl,1985
27770.0,grl,1986
28990.0,grl,1987
30330.0,grl,1988
32120.0,grl,1989
28200.0,grl,1990
28100.0,grl,1991
26650.0,grl,1992
25330.0,grl,1993
26860.0,grl,1994
27860.0,grl,1995
28270.0,grl,1996
28630.0,grl,1997
30770.0,grl,1998
31100.0,grl,1999
33200.0,grl,2000
33510.0,grl,2001
33050.0,grl,2002
32790.0,grl,2003
33510.0,grl,2004
33990.0,grl,2005
35460.0,grl,2006
37390.0,grl,2007
37520.0,grl,2008
775.7,grd,1800
775.7,grd,1820
1320.0,grd,1950
2080.0,grd,1970
2231.0,grd,1971
2405.0,grd,1972
2623.0,grd,1973
2805.0,grd,1974
2911.0,grd,1975
3209.0,grd,1976
3440.0,grd,1977
3766.0,grd,1978
3878.0,grd,1979
3866.0,grd,1980
3862.0,grd,1981
3872.0,grd,1982
3816.0,grd,1983
3918.0,grd,1984
4099.0,grd,1985
4492.0,grd,1986
4948.0,grd,1987
5136.0,grd,1988
5505.0,grd,1989
5840.0,grd,1990
6058.0,grd,1991
6099.0,grd,1992
5978.0,grd,1993
6131.0,grd,1994
6280.0,grd,1995
6431.0,grd,1996
6690.0,grd,1997
7566.0,grd,1998
8138.0,grd,1999
8655.0,grd,2000
8320.0,grd,2001
8366.0,grd,2002
8862.0,grd,2003
8276.0,grd,2004
9128.0,grd,2005
8914.0,grd,2006
9354.0,grd,2007
9559.0,grd,2008
8827.0,grd,2009
761.0,glp,1800
761.0,glp,1820
1404.0,glp,1913
2426.0,glp,1950
3897.0,glp,1973
3511.0,glp,1990
6698.0,glp,2001
6988.0,glp,2002
6811.0,glp,2003
7417.0,glp,2004
7788.0,glp,2005
682.7,gtm,1800
682.7,gtm,1820
1517.0,gtm,1920
1648.0,gtm,1921
1540.0,gtm,1922
1676.0,gtm,1923
1793.0,gtm,1924
1741.0,gtm,1925
1740.0,gtm,1926
1835.0,gtm,1927
1857.0,gtm,1928
2051.0,gtm,1929
2117.0,gtm,1930
1932.0,gtm,1931
1645.0,gtm,1932
1619.0,gtm,1933
1803.0,gtm,1934
2041.0,gtm,1935
2749.0,gtm,1936
2631.0,gtm,1937
2652.0,gtm,1938
2929.0,gtm,1939
3270.0,gtm,1940
3368.0,gtm,1941
3338.0,gtm,1942
2187.0,gtm,1943
2076.0,gtm,1944
2065.0,gtm,1945
2387.0,gtm,1946
2355.0,gtm,1947
2370.0,gtm,1948
2517.0,gtm,1949
2486.0,gtm,1950
2449.0,gtm,1951
2428.0,gtm,1952
2445.0,gtm,1953
2419.0,gtm,1954
2408.0,gtm,1955
2551.0,gtm,1956
2617.0,gtm,1957
2660.0,gtm,1958
2710.0,gtm,1959
2697.0,gtm,1960
2733.0,gtm,1961
2750.0,gtm,1962
2928.0,gtm,1963
2979.0,gtm,1964
3055.0,gtm,1965
3169.0,gtm,1966
3243.0,gtm,1967
3466.0,gtm,1968
3566.0,gtm,1969
3700.0,gtm,1970
3831.0,gtm,1971
4031.0,gtm,1972
4219.0,gtm,1973
4398.0,gtm,1974
4392.0,gtm,1975
4621.0,gtm,1976
4880.0,gtm,1977
5019.0,gtm,1978
5150.0,gtm,1979
5236.0,gtm,1980
5147.0,gtm,1981
4820.0,gtm,1982
4588.0,gtm,1983
4488.0,gtm,1984
4337.0,gtm,1985
4221.0,gtm,1986
4246.0,gtm,1987
4285.0,gtm,1988
4325.0,gtm,1989
4329.0,gtm,1990
4359.0,gtm,1991
4439.0,gtm,1992
4483.0,gtm,1993
4532.0,gtm,1994
4622.0,gtm,1995
4627.0,gtm,1996
4684.0,gtm,1997
4790.0,gtm,1998
4840.0,gtm,1999
4885.0,gtm,2000
4872.0,gtm,2001
4858.0,gtm,2002
4841.0,gtm,2003
4858.0,gtm,2004
4897.0,gtm,2005
5035.0,gtm,2006
5223.0,gtm,2007
5261.0,gtm,2008
5163.0,gtm,2009
916.5,gbg,1800
947.4,gbg,1820
2805.0,gbg,1913
17450.0,gbg,1971
19340.0,gbg,1976
22760.0,gbg,1981
30340.0,gbg,1986
34140.0,gbg,1991
37930.0,gbg,1996
45520.0,gbg,2001
47930.0,gbg,2005
48550.0,gbg,2006
376.0,gin,1800
376.0,gin,1820
448.4,gin,1913
481.0,gin,1950
502.3,gin,1951
510.2,gin,1952
521.0,gin,1953
543.6,gin,1954
553.3,gin,1955
565.4,gin,1956
576.3,gin,1957
583.8,gin,1958
606.9,gin,1959
621.4,gin,1960
650.6,gin,1961
686.4,gin,1962
637.6,gin,1963
666.6,gin,1964
699.1,gin,1965
700.5,gin,1966
708.8,gin,1967
716.3,gin,1968
723.1,gin,1969
733.7,gin,1970
741.5,gin,1971
741.7,gin,1972
758.7,gin,1973
795.6,gin,1974
812.1,gin,1975
873.5,gin,1976
874.7,gin,1977
879.3,gin,1978
862.6,gin,1979
873.7,gin,1980
860.2,gin,1981
857.3,gin,1982
848.7,gin,1983
833.2,gin,1984
807.7,gin,1985
801.2,gin,1986
805.6,gin,1987
831.9,gin,1988
843.6,gin,1989
834.5,gin,1990
797.5,gin,1991
794.3,gin,1992
809.6,gin,1993
815.2,gin,1994
825.5,gin,1995
838.4,gin,1996
869.4,gin,1997
897.2,gin,1998
909.9,gin,1999
906.6,gin,2000
934.8,gin,2001
945.6,gin,2002
934.4,gin,2003
937.5,gin,2004
946.0,gin,2005
939.1,gin,2006
925.6,gin,2007
940.9,gin,2008
908.9,gin,2009
289.5,gnb,1800
289.5,gnb,1820
274.3,gnb,1913
268.5,gnb,1950
283.9,gnb,1951
299.9,gnb,1952
317.2,gnb,1953
378.7,gnb,1954
361.2,gnb,1955
408.1,gnb,1956
431.8,gnb,1957
442.0,gnb,1958
444.0,gnb,1959
465.1,gnb,1960
493.9,gnb,1961
522.0,gnb,1962
541.3,gnb,1963
595.8,gnb,1964
636.4,gnb,1965
676.4,gnb,1966
715.6,gnb,1967
737.5,gnb,1968
773.5,gnb,1969
809.4,gnb,1970
773.8,gnb,1971
820.2,gnb,1972
819.0,gnb,1973
847.3,gnb,1974
859.1,gnb,1975
837.7,gnb,1976
764.7,gnb,1977
850.2,gnb,1978
852.2,gnb,1979
700.4,gnb,1980
808.8,gnb,1981
838.1,gnb,1982
752.6,gnb,1983
765.5,gnb,1984
789.2,gnb,1985
765.2,gnb,1986
736.4,gnb,1987
748.0,gnb,1988
734.1,gnb,1989
740.4,gnb,1990
759.7,gnb,1991
745.5,gnb,1992
737.8,gnb,1993
739.5,gnb,1994
754.0,gnb,1995
772.6,gnb,1996
796.7,gnb,1997
559.2,gnb,1998
590.7,gnb,1999
632.1,gnb,2000
619.4,gnb,2001
575.7,gnb,2002
560.9,gnb,2003
562.1,gnb,2004
569.0,gnb,2005
568.4,gnb,2006
557.6,gnb,2007
564.6,gnb,2008
568.9,gnb,2009
910.7,guy,1800
910.7,guy,1820
1680.0,guy,1913
2904.0,guy,1950
2197.0,guy,1960
2237.0,guy,1961
2203.0,guy,1962
1885.0,guy,1963
2049.0,guy,1964
2214.0,guy,1965
2278.0,guy,1966
2325.0,guy,1967
2303.0,guy,1968
2422.0,guy,1969
2490.0,guy,1970
2541.0,guy,1971
2439.0,guy,1972
2457.0,guy,1973
2632.0,guy,1974
2838.0,guy,1975
2860.0,guy,1976
2761.0,guy,1977
2688.0,guy,1978
2620.0,guy,1979
2654.0,guy,1980
2688.0,guy,1981
2334.0,guy,1982
2181.0,guy,1983
2079.0,guy,1984
2139.0,guy,1985
2134.0,guy,1986
2169.0,guy,1987
2105.0,guy,1988
2013.0,guy,1989
1959.0,guy,1990
2077.0,guy,1991
2235.0,guy,1992
2409.0,guy,1993
2605.0,guy,1994
2729.0,guy,1995
2944.0,guy,1996
3132.0,guy,1997
3085.0,guy,1998
3183.0,guy,1999
3141.0,guy,2000
3210.0,guy,2001
3238.0,guy,2002
3199.0,guy,2003
3298.0,guy,2004
3232.0,guy,2005
3386.0,guy,2006
3613.0,guy,2007
3667.0,guy,2008
3777.0,guy,2009
503.8,hti,1800
503.8,hti,1820
1764.0,hti,1945
1759.0,hti,1946
1769.0,hti,1947
1767.0,hti,1948
1766.0,hti,1949
1774.0,hti,1950
1771.0,hti,1951
1840.0,hti,1952
1751.0,hti,1953
1861.0,hti,1954
1754.0,hti,1955
1872.0,hti,1956
1727.0,hti,1957
1828.0,hti,1958
1707.0,hti,1959
1781.0,hti,1960
1674.0,hti,1961
1797.0,hti,1962
1644.0,hti,1963
1573.0,hti,1964
1556.0,hti,1965
1514.0,hti,1966
1452.0,hti,1967
1478.0,hti,1968
1494.0,hti,1969
1531.0,hti,1970
1613.0,hti,1971
1654.0,hti,1972
1713.0,hti,1973
1804.0,hti,1974
1747.0,hti,1975
1881.0,hti,1976
1874.0,hti,1977
1948.0,hti,1978
2072.0,hti,1979
2213.0,hti,1980
2119.0,hti,1981
2011.0,hti,1982
1988.0,hti,1983
1955.0,hti,1984
1919.0,hti,1985
1876.0,hti,1986
1823.0,hti,1987
1799.0,hti,1988
1780.0,hti,1989
1743.0,hti,1990
1716.0,hti,1991
1456.0,hti,1992
1398.0,hti,1993
1260.0,hti,1994
1300.0,hti,1995
1329.0,hti,1996
1342.0,hti,1997
1347.0,hti,1998
1358.0,hti,1999
1344.0,hti,2000
1304.0,hti,2001
1270.0,hti,2002
1250.0,hti,2003
1180.0,hti,2004
1175.0,hti,2005
1180.0,hti,2006
1197.0,hti,2007
1185.0,hti,2008
1198.0,hti,2009
583.8,hnd,1800
583.8,hnd,1820
2061.0,hnd,1920
2027.0,hnd,1921
2119.0,hnd,1922
2027.0,hnd,1923
1847.0,hnd,1924
2152.0,hnd,1925
2097.0,hnd,1926
2277.0,hnd,1927
2504.0,hnd,1928
2426.0,hnd,1929
2530.0,hnd,1930
2531.0,hnd,1931
2222.0,hnd,1932
2043.0,hnd,1933
1960.0,hnd,1934
1836.0,hnd,1935
1834.0,hnd,1936
1720.0,hnd,1937
1788.0,hnd,1938
1805.0,hnd,1939
1877.0,hnd,1940
1841.0,hnd,1941
1641.0,hnd,1942
1630.0,hnd,1943
1628.0,hnd,1944
1973.0,hnd,1945
2074.0,hnd,1946
2158.0,hnd,1947
2154.0,hnd,1948
2121.0,hnd,1949
2126.0,hnd,1950
2176.0,hnd,1951
2195.0,hnd,1952
2300.0,hnd,1953
2104.0,hnd,1954
2092.0,hnd,1955
2191.0,hnd,1956
2220.0,hnd,1957
2218.0,hnd,1958
2201.0,hnd,1959
2262.0,hnd,1960
2243.0,hnd,1961
2291.0,hnd,1962
2293.0,hnd,1963
2327.0,hnd,1964
2438.0,hnd,1965
2490.0,hnd,1966
2538.0,hnd,1967
2595.0,hnd,1968
2523.0,hnd,1969
2518.0,hnd,1970
2529.0,hnd,1971
2530.0,hnd,1972
2559.0,hnd,1973
2825.0,hnd,1974
2803.0,hnd,1975
2995.0,hnd,1976
3203.0,hnd,1977
3404.0,hnd,1978
3443.0,hnd,1979
3337.0,hnd,1980
3288.0,hnd,1981
3122.0,hnd,1982
2998.0,hnd,1983
3009.0,hnd,1984
3033.0,hnd,1985
2953.0,hnd,1986
3023.0,hnd,1987
3073.0,hnd,1988
3093.0,hnd,1989
3005.0,hnd,1990
2999.0,hnd,1991
3082.0,hnd,1992
3205.0,hnd,1993
3052.0,hnd,1994
3074.0,hnd,1995
3095.0,hnd,1996
3160.0,hnd,1997
3168.0,hnd,1998
3029.0,hnd,1999
3094.0,hnd,2000
3094.0,hnd,2001
3100.0,hnd,2002
3130.0,hnd,2003
3209.0,hnd,2004
3266.0,hnd,2005
3412.0,hnd,2006
3549.0,hnd,2007
3615.0,hnd,2008
3473.0,hnd,2009
790.2,hkg,1800
790.2,hkg,1820
877.4,hkg,1870
1644.0,hkg,1913
2850.0,hkg,1950
2949.0,hkg,1951
3054.0,hkg,1952
3160.0,hkg,1953
3271.0,hkg,1954
3386.0,hkg,1955
3507.0,hkg,1956
3629.0,hkg,1957
3757.0,hkg,1958
3889.0,hkg,1959
4026.0,hkg,1960
4167.0,hkg,1961
4693.0,hkg,1962
5246.0,hkg,1963
5560.0,hkg,1964
6199.0,hkg,1965
6250.0,hkg,1966
6198.0,hkg,1967
6270.0,hkg,1968
6867.0,hkg,1969
7317.0,hkg,1970
7668.0,hkg,1971
8316.0,hkg,1972
9129.0,hkg,1973
9110.0,hkg,1974
8981.0,hkg,1975
10160.0,hkg,1976
11190.0,hkg,1977
11920.0,hkg,1978
12590.0,hkg,1979
13490.0,hkg,1980
14390.0,hkg,1981
14560.0,hkg,1982
15160.0,hkg,1983
16500.0,hkg,1984
16400.0,hkg,1985
17940.0,hkg,1986
20040.0,hkg,1987
21480.0,hkg,1988
21900.0,hkg,1989
22540.0,hkg,1990
23540.0,hkg,1991
24760.0,hkg,1992
25860.0,hkg,1993
26690.0,hkg,1994
27020.0,hkg,1995
27450.0,hkg,1996
28380.0,hkg,1997
26770.0,hkg,1998
27450.0,hkg,1999
29970.0,hkg,2000
29870.0,hkg,2001
30210.0,hkg,2002
30960.0,hkg,2003
33400.0,hkg,2004
35680.0,hkg,2005
37790.0,hkg,2006
39950.0,hkg,2007
40480.0,hkg,2008
39090.0,hkg,2009
1391.0,hun,1800
1420.0,hun,1820
2080.0,hun,1870
2806.0,hun,1890
3206.0,hun,1900
3812.0,hun,1910
3998.0,hun,1913
3257.0,hun,1920
3644.0,hun,1924
4343.0,hun,1925
4120.0,hun,1926
4264.0,hun,1927
