concept,name,concept_type,domain,indicator_url,color,scales,drill_up,unit,interpolation,description,tags
population_aged_40_59_years_both_sexes_percent,Population aged 40-59,measure,,http://spreadsheets.google.com/pub?key=rLwpdKbW2OykBbvVxhYKrhA,,"[""linear"", ""log""]",,both sexes %,,Number of both sexes aged 40-59 years divided by total population,both_sexes_by_age
population_aged_60plus_years_both_sexes_percent,Population aged 60+,measure,,http://spreadsheets.google.com/pub?key=rH6TEe8f_WNq_8x9pWZ3W0A,,"[""linear"", ""log""]",,both sexes %,,Number of both sexes aged above 60 years divided by total population,both_sexes_by_age
population_aged_0_4_years_total_number,Population aged 0-4,measure,,http://spreadsheets.google.com/pub?key=rovrK0Uj9JPN95P9adob0tw,,"[""linear"", ""log""]",,total number,,Total number of people aged 0-4 years,both_sexes_by_age_total
population_aged_5_9_years_total_number,Population aged 5-9,measure,,http://spreadsheets.google.com/pub?key=r83X3yfjC6ENYWoo41yDehg,,"[""linear"", ""log""]",,total number,,Total number of people aged 5-9 years,both_sexes_by_age_total
population_aged_10_14_years_total_number,Population aged 10-14,measure,,http://spreadsheets.google.com/pub?key=r9ztOSMb5WNHUBLwlgJqPSw,,"[""linear"", ""log""]",,total number,,Total number of people aged 10-14 years,both_sexes_by_age_total
population_aged_15_19_years_total_number,Population aged 15-19,measure,,http://spreadsheets.google.com/pub?key=rFmJvuotJYE30q4nWEvpGJA,,"[""linear"", ""log""]",,total number,,Total number of people aged 15-19 years,both_sexes_by_age_total
population_aged_20_39_years_total_number,Population aged 20-39,measure,,http://spreadsheets.google.com/pub?key=rHrin819tHgZudARnpsN0Mg,,"[""linear"", ""log""]",,total number,,Total number of people aged 20-39 years,both_sexes_by_age_total
population_aged_40_59_years_total_number,Population aged 40-59,measure,,http://spreadsheets.google.com/pub?key=ri9SXMNc7TpebHucmAYepGQ,,"[""linear"", ""log""]",,total number,,Total number of people aged 40-59 years,both_sexes_by_age_total
population_aged_60plus_years_total_number,Population aged 60+,measure,,http://spreadsheets.google.com/pub?key=rVD6A2uAmeIE0BQNW1KSg3A,,"[""linear"", ""log""]",,total number,,Total number of people aged above 60 years,both_sexes_by_age_total
population_aged_0_4_years_female_percent,"Population aged 0-4, female",measure,,http://spreadsheets.google.com/pub?key=roLpNPQkooNCFzpTWXQ48Dw,,"[""linear"", ""log""]",,%,,Number of women aged 0-4 years divided by total number of women,female_by_age
population_aged_5_9_years_female_percent,"Population aged 5-9, female",measure,,http://spreadsheets.google.com/pub?key=re3efChATTYAT5bRqoaChXA,,"[""linear"", ""log""]",,%,,Number of women aged 5-9 years divided by total number of women,female_by_age
population_aged_10_14_years_female_percent,"Population aged 10-14, female",measure,,http://spreadsheets.google.com/pub?key=rJwVmwTFzheqVUzYWwSqXlA,,"[""linear"", ""log""]",,%,,Number of women aged 10-14 years divided by total number of women,female_by_age
population_aged_15_19_years_female_percent,"Population aged 15-19, female",measure,,http://spreadsheets.google.com/pub?key=rYEHWlJHaLjHtcsSpRRJeig,,"[""linear"", ""log""]",,%,,Number of women aged 15-19 years divided by total number of women,female_by_age
population_aged_20_39_years_female_percent,"Population aged 20-39, female",measure,,http://spreadsheets.google.com/pub?key=rWpQHQIQdntj6BEK8OIuWYw,,"[""linear"", ""log""]",,%,,Number of women aged 20-39 years divided by total number of women,female_by_age
population_aged_40_59_years_female_percent,"Population aged 40-59, female",measure,,http://spreadsheets.google.com/pub?key=rElErbmOnSM6om03a1uinKQ,,"[""linear"", ""log""]",,%,,Number of women aged 40-59 years divided by total number of women,female_by_age
population_aged_60plus_years_female_percent,"Population aged 60+, female",measure,,http://spreadsheets.google.com/pub?key=rjhBvpeRgCxBq0EnQVN6b0w,,"[""linear"", ""log""]",,%,,Number of women aged above 60 years divided by total number of women,female_by_age
population_aged_0_4_years_male_percent,"Population aged 0-4, male",measure,,http://spreadsheets.google.com/pub?key=rIpDsoI9lVTCh_PRqm66Tcw,,"[""linear"", ""log""]",,%,,Number of men aged 0-4 years divided by total number of men,male_by_age
population_aged_5_9_years_male_percent,"Population aged 5-9, male",measure,,http://spreadsheets.google.com/pub?key=rgyZrNmSfXcPJQxJK7IxnEw,,"[""linear"", ""log""]",,%,,Number of men aged 5-9 years divided by total number of men,male_by_age
population_aged_10_14_years_male_percent,"Population aged 10-14, male",measure,,http://spreadsheets.google.com/pub?key=rmQZ_H88rIhF3315QBZpcIQ,,"[""linear"", ""log""]",,%,,Number of men aged 10-14 years divided by total number of men,male_by_age
population_aged_15_19_years_male_percent,"Population aged 15-19, male",measure,,http://spreadsheets.google.com/pub?key=rYfw4UJZSizLRtgDs73d5jA,,"[""linear"", ""log""]",,%,,Number of men aged 15-19 years divided by total number of men,male_by_age
population_aged_20_39_years_male_percent,"Population aged 20-39, male",measure,,http://spreadsheets.google.com/pub?key=rab1GmqpzJkWd4MF0hieVgA,,"[""linear"", ""log""]",,%,,Number of men aged 20-39 years divided by total number of men,male_by_age
population_aged_40_59_years_male_percent,"Population aged 40-59, male",measure,,http://spreadsheets.google.com/pub?key=rcQkob1yAm-to1scz51flgw,,"[""linear"", ""log""]",,%,,Number of men aged 40-59 years divided by total number of men,male_by_age
population_aged_60plus_years_male_percent,"Population aged 60+, male",measure,,http://spreadsheets.google.com/pub?key=rSkhGgUVN74knEhSAhBSSKA,,"[""linear"", ""log""]",,%,,Number of men aged above 60 years divided by total number of men,male_by_age
population_growth_annual_percent,Population growth,measure,,https://docs.google.com/spreadsheet/pub?key=0AkBd6lyS3EmpdFY5Z0QzTzRRbzJ1VXdqdGVyNE0tcFE,,"[""linear"", ""log""]",,annual %,,Annual de facto population growth rate.,population_growth
crude_birth_rate_births_per_1000_population,Crude birth rate,measure,,http://spreadsheets.google.com/pub?key=tUSeGJOQhafugwUvHvY-wLA,,"[""linear"", ""log""]",,births per 1000 population,,"The average number of births among 1,000 population during the given year (data after 2010 is based on the medium estimates from UN population division).",population_growth
crude_death_rate_deaths_per_1000_population,Crude death rate,measure,,http://spreadsheets.google.com/pub?key=tHyj-2jRvK3CCNJOc5Vm-HQ,,"[""linear"", ""log""]",,deaths per 1000 population,,"The average number of deaths among 1,000 population during the given year (data after 2010 is based on the medium estimates from UN population division).",population_growth
teen_fertility_rate_births_per_1000_women_ages_15_19,Teen fertility rate,measure,,http://spreadsheets.google.com/pub?key=pyj6tScZqmEdIphYUHxcdLg,,"[""linear"", ""log""]",,births per 1000 women ages 15-19,,"The number of births per 1,000 women ages 15-19. ",population_growth
new_births_total_number_estimated,New births,measure,,https://spreadsheets.google.com/pub?key=0ArfEDsV3bBwCdERQeFplM2VWczVrMTFfMXVrQkJpVXc,,"[""log"", ""linear""]",,"total number, estimated",,"Total number of estimated new births during the given year, based on the crude birth rate data from UN Population Division and the population data from Gapminder Foundation.",population_growth
sex_ratio_all_age_groups,Sex ratio,measure,,http://spreadsheets.google.com/pub?key=tAQ31_cAELrHqNc2qa13uHw,,"[""linear"", ""log""]",,all age groups,,"Sex ratio (male divided by female, per 100) among total population of all age groups.",sex_ratio
sex_ratio_0_14_years,"Sex ratio, age 0-14",measure,,http://spreadsheets.google.com/pub?key=tfWSVJPJHn3u7e_7MUaCbnw,,"[""linear"", ""log""]",,,,"Sex ratio (male divided by female, per 100) among population between 0 and 14 years old.",sex_ratio
sex_ratio_15_24_years,"Sex ratio, age 15-24",measure,,http://spreadsheets.google.com/pub?key=ta-Da73B_Z7lKOZo8o-Ykvw,,"[""linear"", ""log""]",,,,"Sex ratio (male divided by female, per 100) among population between 15 and 24 years old.",sex_ratio
sex_ratio_15_49_years,"Sex ratio, age 15-49",measure,,http://spreadsheets.google.com/pub?key=tF_P_4G0g5bR3lYmQT9Tv4w,,"[""linear"", ""log""]",,,,"Sex ratio (male divided by female, per 100) among population between 15 and 49 years old.",sex_ratio
sex_ratio_above_50_years,"Sex ratio, age 50+",measure,,http://spreadsheets.google.com/pub?key=tQP1KnoWcjjtz3wmq0bnGNA,,"[""linear"", ""log""]",,,,"Sex ratio (male divided by female, per 100) among population above 50 years old.",sex_ratio
population_in_urban_agglomerations_m_1_million_percent_of_total,Population in urban agglomerations > 1 million,measure,,http://spreadsheets.google.com/pub?key=pyj6tScZqmEdwXv1tqzV4Xg,,"[""linear"", ""log""]",,% of total population,,Population in urban agglomerations > 1 million (% of total population),urbanization
urban_population,Urban population,measure,,http://spreadsheets.google.com/pub?key=pyj6tScZqmEfH89V6UQhpZA,,"[""linear"", ""log""]",,,,Urban population is the midyear population of areas defined as urban in each country and reported to the United Nations.,urbanization
urban_population_percent_of_total,Urban population share,measure,,http://spreadsheets.google.com/pub?key=phAwcNAVuyj0-LE4StzCsEw,,"[""linear"", ""log""]",,%,,Urban population is the midyear population of areas defined as urban in each country and reported to the United Nations.,urbanization
urban_population_growth_annual_percent,Urban population growth,measure,,http://spreadsheets.google.com/pub?key=pyj6tScZqmEcRJEN8MyV3PQ,,"[""linear"", ""log""]",,annual %,,Urban population is the midyear population of areas defined as urban in each country and reported to the United Nations. ,urbanization
children_and_elderly_per_100_adults,Children and elderly,measure,,http://spreadsheets.google.com/pub?key=phAwcNAVuyj2biT80zgTsYQ,,"[""linear"", ""log""]",,per 100 adults,,"The total dependency ratio is the ratio of the sum of the population aged 0-14 and 65+ to the population aged 15-64, multiplied by 100. ",population
median_age_years,Median age,measure,,http://spreadsheets.google.com/pub?key=tH113JLeGr5DhWgtqN2FxWg,,"[""linear"", ""log""]",,years,,The median age of total population (years).,population
population_density_per_square_km,Population density,measure,,http://spreadsheets.google.com/pub?key=tVY51lNaCL9m9xPqf29oFAA,,"[""linear"", ""log""]",,per square km,,Average number of people on each square km of the land in the given country.,population
population_total,Population,measure,,http://spreadsheets.google.com/pub?key=phAwcNAVuyj0XOoBL_n5tAQ,,"[""linear"", ""log""]",,people,,Total population,population
age_at_1st_marriage_women,Age at 1st marriage,measure,,http://spreadsheets.google.com/pub?key=t4eF8H_jq_xyKCUHAX6VT1g,,"[""linear"", ""log""]",,women,,"The mean age, in years, of first marriage for women. Women who never married are excluded. Cohabitation is excluded. The data are based on multple sources and definitions might vary.",population
murder_per_100000_people,Murder,measure,,http://spreadsheets.google.com/pub?key=tZgPgT_sx3VdAuyDxEzenYA,,"[""linear"", ""log""]",,per 100 000 people,,"Mortality due to interpersonal violence, per 100 000 standard population, age adjusted. This rate is calculated as if all countries had the same age composition of the population.",society
corruption_perception_index_cpi,Corruption Perception Index,measure,,http://spreadsheets.google.com/pub?key=tKOphM3UPRd94T6C6pmsuXw,,"[""linear"", ""log""]",,CPI,,Transaprency International's score of perceptions of corruption. Higher values indicate less corruption. ,society
democracy_score_use_as_color,Democracy score,measure,,https://spreadsheets.google.com/pub?key=0ArfEDsV3bBwCdGQ2YlhDSWVIdXdpMmhLY2ZZRHdNNnc,,"[""linear"", ""log""]",,,,"Overall polity score from the Polity IV dataset, calculated by subtracting an autocracy score from a democracy score. It is a summary measure of a country's democratic and free nature. -10 is the lowest value, 10 the highest. ",society
hdi_human_development_index,Human Development Index,measure,,http://spreadsheets.google.com/pub?key=tyadrylIpQ1K_iHP407374Q,,"[""linear"", ""log""]",,HDI,,"Human Development Index is an index used to rank countries by level of ""human development"". It contains three dimensions: health level, educational level and living standard. ",society
agriculture_workers_percent_of_labour_force,Agriculture workers,measure,,http://spreadsheets.google.com/pub?key=rzFD5mOuB5mR7-vLoP04LAQ,,"[""linear"", ""log""]",,% of labour force,,Percentage of all labour force that works in agriculture sector.,employment_by_sector
industry_workers_percent_of_labour_force,Industry workers,measure,,http://spreadsheets.google.com/pub?key=rqcJTExcUqNdolB-7flqebQ,,"[""linear"", ""log""]",,% of labour force,,Percentage of all labour force that works in industry sector.,employment_by_sector
service_workers_percent_of_labour_force,Service workers,measure,,http://spreadsheets.google.com/pub?key=r4orIwujZpT-z3Exd_9ARpQ,,"[""linear"", ""log""]",,% of labour force,,Percentage of all labour force that works in service sector.,employment_by_sector
female_agriculture_workers_percent_of_female_labour_force,Female agriculture workers,measure,,http://spreadsheets.google.com/pub?key=rraOr_PTB0jcQ60TagEH_WQ,,"[""linear"", ""log""]",,% of female labour force,,Percentage of all female labour force that works in agriculture sector. ,employment_by_sector
